"Wavelength","T.16.100","T.16.101","T.16.103","T.16.107","T.16.108","T.16.110","T.16.111","T.16.112","T.16.113","T.16.116","T.16.117","T.16.119","T.16.120","T.16.31","T.16.32","T.16.33","T.16.34","T.16.35","T.16.36","T.16.38","T.16.39","T.16.40","T.16.42","T.16.43","T.16.45","T.16.46","T.16.48","T.16.49","T.16.55","T.16.56","T.16.59","T.16.60","T.16.91","T.16.92","T.16.93","T.16.94","T.16.96","T.16.97","T.16.98","WI.9.1","WI.9.10","WI.9.11","WI.9.12","WI.9.15","WI.9.17","WI.9.18","WI.9.19","WI.9.2","WI.9.20","WI.9.22","WI.9.23","WI.9.24","WI.9.28","WI.9.3","WI.9.4","WI.9.5","WI.9.61","WI.9.62","WI.9.64","WI.9.67","WI.9.69","WI.9.7","WI.9.71","WI.9.72","WI.9.74","WI.9.75","WI.9.78","WI.9.79","WI.9.8","WI.9.81","WI.9.82","WI.9.83","WI.9.84","WI.9.85","WI.9.86","WI.9.87","WI.9.88","WI.9.9"
383.826551617,0.211036124859,0.238874133784,0.187853773803,0.192987392759,0.221143298513,0.214248808844,0.144068551113,0.18309834346,0.201158831903,0.213467791245,0.195647346861,0.172274664476,0.206453135839,0.627174973648,0.270617535679,0.305708904123,0.196959982305,0.153013868045,0.241311229386,0.199408309806,0.206021455386,0.235064508637,0.137181716542,0.221292242035,0.225633975401,0.186430834419,0.366596763491,0.246753062769,0.190482375984,0.304323977739,0.229310830901,0.219310516115,0.248071424785,0.162711025794,0.145859630496,0.153395926653,0.239495072027,0.151742761337,0.269007287721,0.579223116545,0.54234122505,0.443190650846,0.915865165537,0.40829485969,0.45929464977,0.881841027989,0.641832839446,0.30601056037,0.509214156973,0.419121849802,0.472020222921,0.583775511289,0.306131281561,0.860987338088,0.331551863048,0.370010114867,0.372464753112,0.430225673681,0.245753777416,0.435479137075,0.361903880585,0.442033413247,0.364796433022,0.328299660995,0.361286546463,0.627554435867,0.482131996578,0.393650535642,0.740347773743,0.343228893093,0.324756446268,0.299957368791,0.289606732788,0.496958287752,0.306433231432,0.465610827873,0.403056387078,0.569594125712
384.200738608,0.262682493957,0.255884702412,0.22127497946,0.190876987272,0.223107761859,0.219449899163,0.152482014476,0.194161680236,0.204167501063,0.217583441833,0.208033862043,0.171321421835,0.214798710376,0.646157604698,0.287522070674,0.311672200939,0.193790329652,0.172115217819,0.2740865814,0.201372773152,0.255884702412,0.264972276846,0.159413863035,0.235442926875,0.252578417057,0.212225321714,0.374710631975,0.244108472434,0.196536534015,0.322456938779,0.193975965253,0.255189360399,0.283852762135,0.184199623808,0.162770495835,0.173485721215,0.249508062978,0.143587446132,0.30652898082,0.654253167877,0.592659310832,0.452500650516,0.963395998743,0.41703328426,0.463152967177,0.893921860441,0.661411659147,0.363113943535,0.555792005985,0.462635641944,0.525579689121,0.662639058405,0.360245499669,1.0657309007,0.343487150478,0.415639079268,0.391791830052,0.453934106083,0.259432177063,0.465141775647,0.406684236615,0.504295534862,0.408201954329,0.334477509705,0.389674206693,0.661275495333,0.462721820034,0.402162649891,0.791970191311,0.340875237737,0.345127609034,0.301921832137,0.344536329866,0.55846986921,0.338667396202,0.461860807694,0.420225781604,0.591498405351
384.574889391,0.243531292622,0.217539321776,0.225864998142,0.216026409141,0.239761760597,0.246665977688,0.169204144571,0.175227742963,0.210114548189,0.215582436007,0.201223203654,0.187906078923,0.232919403873,0.689961141597,0.27839989146,0.314304490106,0.206232024326,0.149212900004,0.277528996896,0.208496247728,0.214607289792,0.271380221361,0.160010087105,0.253536424739,0.216737711554,0.189073425838,0.36468485907,0.248912127471,0.215582436007,0.338175662503,0.212178960739,0.258014730766,0.261897432356,0.184340150407,0.174460116812,0.136342027819,0.233057971643,0.139794277872,0.313247473616,0.58401800136,0.556507838397,0.473597056787,0.958504191417,0.418913267702,0.435821892812,0.890891547699,0.638382573753,0.33465908878,0.547934374018,0.425770691465,0.475934362229,0.616729228063,0.31962851004,0.862823430522,0.319121321201,0.416087659283,0.369971221468,0.454183576507,0.245903973796,0.452419240762,0.420261899194,0.477797073352,0.418559059639,0.344219973076,0.393853513172,0.659442672695,0.472633563365,0.364935136836,0.738623918743,0.340950339331,0.348778907291,0.31020211193,0.308989921521,0.523725938387,0.312525731262,0.480728755467,0.424979430078,0.591124036883
384.94900395,0.242766919646,0.23477729253,0.206431439286,0.177694374989,0.220756229735,0.234497973527,0.169163063492,0.164622525899,0.232084704541,0.220666061671,0.198477580594,0.169042965464,0.220080425125,0.63090493061,0.248208200951,0.271593245825,0.193113749942,0.149936250994,0.25483877985,0.212493912654,0.223651537005,0.259694022525,0.1505495531,0.226886265645,0.258118706423,0.18452602197,0.34798549078,0.233614646652,0.190036175817,0.348166837216,0.22415111764,0.232130987323,0.265552891404,0.186188395222,0.161267664761,0.15112531148,0.223197870942,0.137178617333,0.294649333998,0.612851665436,0.606887201897,0.436130645004,1.00198438659,0.431344779616,0.442169340361,0.866414828229,0.628823088894,0.329006287783,0.550296161771,0.438431843268,0.479459978308,0.624803410094,0.311654879339,0.968439556531,0.312378100958,0.405063224034,0.357146872864,0.450659920084,0.269974252405,0.445560811251,0.385323760842,0.44164415046,0.398428467901,0.330745323002,0.36355150345,0.626177398528,0.463794278422,0.398971845491,0.763563621584,0.343057785013,0.323716259139,0.297599168927,0.305966918115,0.565684036492,0.321834341953,0.469992914223,0.404581018992,0.596267695945
385.323082269,0.241304690729,0.21322329698,0.216352984908,0.19133168004,0.223488993731,0.225024358323,0.16305593153,0.167000369156,0.210818375812,0.207769236943,0.201532019331,0.170340102113,0.226608048623,0.653836436176,0.25637835226,0.300521334934,0.195582686817,0.180246362407,0.262715828943,0.214764457743,0.223403854644,0.245136201572,0.143464188754,0.215265470468,0.235926635118,0.193551315335,0.378494359338,0.241437780617,0.197944620503,0.316415403351,0.208221134946,0.237111135172,0.237682604283,0.16711252716,0.165470438996,0.144776311243,0.220180875237,0.164949255773,0.276732654657,0.60333425573,0.60908930705,0.448013924834,0.979521400729,0.431139880036,0.438201734524,0.837155021742,0.636966326506,0.377704235509,0.551524312305,0.424191020081,0.464530673246,0.5918491116,0.323861241801,1.00244989898,0.323378722112,0.409310095994,0.362489396645,0.441424453969,0.275051481639,0.470128771922,0.401735564813,0.459736680215,0.390459491223,0.339814480574,0.384559082155,0.685589077818,0.451886457431,0.393723462802,0.739511019253,0.322415288062,0.341598949369,0.317207093091,0.302355308492,0.553795494564,0.287895897503,0.473901332839,0.408853184345,0.601297223469
385.697124331,0.242972098877,0.240461477287,0.221081952715,0.202224625829,0.232359812971,0.224004618475,0.170941461775,0.17472634268,0.216675252126,0.216359372864,0.204407880898,0.180320905371,0.226381230113,0.626528199339,0.256266561673,0.290462929226,0.188054443251,0.159884755838,0.271995128515,0.215216232655,0.203525597056,0.256959423692,0.133072917863,0.227999921819,0.247104252305,0.199330587883,0.350943138514,0.235772188362,0.218972273709,0.331425138005,0.210751447103,0.252947536527,0.262103706773,0.18521626849,0.18360274327,0.180502580539,0.224728308763,0.155059594906,0.285482486716,0.581542751942,0.58264223223,0.438524001743,0.887357396225,0.444422941558,0.446831977219,0.881111090418,0.615900888121,0.359803825182,0.543960131694,0.423449782142,0.486429999183,0.60177228381,0.31625968367,0.888098197226,0.325752013794,0.404050639966,0.357885923274,0.44109907349,0.242301179393,0.463452154949,0.418581029817,0.506360435553,0.38391083108,0.335560322609,0.383504650093,0.635863812816,0.509915178916,0.40265429109,0.731660481982,0.321507566225,0.325904371095,0.302615803003,0.279918364622,0.559248056121,0.295169754119,0.482697100398,0.400960425522,0.565905383056
386.07113012,0.235562916091,0.214888166072,0.17942772475,0.167353527463,0.213195479423,0.192997578409,0.15279679599,0.148824881347,0.191847230354,0.201762883345,0.182415144832,0.165187285636,0.188528349085,0.667973975521,0.230175726782,0.287695877396,0.185121506602,0.173036851516,0.249199588386,0.196350922775,0.219352915021,0.227174543642,0.118325566046,0.195114496369,0.225847312791,0.191540984783,0.34706112651,0.221028861735,0.195770909581,0.312505416965,0.186102963476,0.227881288276,0.235817087664,0.162101061655,0.155077851804,0.130355926942,0.213597902063,0.128333095553,0.262331453649,0.593479129696,0.58411856078,0.434856559343,0.919957912279,0.407775390764,0.452428996814,0.836058794585,0.641516951188,0.339194731962,0.536804711068,0.387961383226,0.464312714304,0.590975984542,0.30847948332,0.978623161477,0.327158944008,0.415012741547,0.334968118489,0.404638771021,0.236750324847,0.450966138086,0.37045403055,0.477195120607,0.378030481775,0.321083343712,0.35373634618,0.646179251044,0.485548629385,0.367001293546,0.741484340712,0.297352628376,0.346131452139,0.292593987382,0.308830266397,0.526008512346,0.277875559839,0.499942219385,0.389950935939,0.600094854573
386.44509962,0.256614052426,0.241584779371,0.21371665279,0.201504157612,0.253302287397,0.230879516691,0.158898613838,0.16316689863,0.227990975424,0.235446520965,0.221772039472,0.176678540392,0.215376282845,0.712884518871,0.264159170946,0.308739018006,0.200590045546,0.17578066662,0.28534424168,0.214772046947,0.219210048305,0.26297684202,0.162129317393,0.233905697444,0.238225888079,0.20680723422,0.365734776612,0.242348144678,0.202750445805,0.347478487933,0.212964366993,0.274038187356,0.263314321964,0.180567667043,0.177508997785,0.179905446686,0.243838559889,0.153326643883,0.297682727109,0.64028815335,0.599261189882,0.461324521642,0.972791963417,0.442752353088,0.478781509619,0.876964169962,0.643415853926,0.351182514496,0.573772425275,0.437678761719,0.504919888523,0.631136396397,0.336752123716,1.01355819469,0.339610159254,0.434662815697,0.388435969766,0.452297670995,0.27364905394,0.469795549447,0.419345127695,0.506616209451,0.423230914395,0.356170876381,0.40314952114,0.731952095022,0.506764029221,0.387648592867,0.805214414948,0.342031600668,0.3578464781,0.282379762716,0.320902529098,0.551823923733,0.33920789503,0.48696740712,0.438372875823,0.642707627473
386.819032814,0.255014651928,0.238009106587,0.221750099173,0.205059693692,0.243752170625,0.241829365181,0.165461252691,0.1646574042,0.232702127731,0.22610494113,0.201783768152,0.169471731683,0.234330937548,0.719467461405,0.271368499829,0.295985380061,0.19903357381,0.176271001391,0.289307942345,0.204483773627,0.25024878763,0.274618984838,0.159651514845,0.223161522196,0.237351306,0.192958033059,0.383070545807,0.241128919788,0.219887001286,0.350747251216,0.219501320132,0.264045566482,0.262843446964,0.181377028103,0.168847521038,0.167570687178,0.253192912375,0.158919300582,0.297954213011,0.631039726153,0.584938841198,0.457669051157,1.02416992428,0.461751540747,0.470782915108,0.887924387552,0.633851290517,0.374623627407,0.557148996468,0.439903897411,0.504566856792,0.657312166874,0.3449075931,0.91279601217,0.309915252194,0.430801756558,0.37839684386,0.465440360902,0.260295125659,0.462670812555,0.419269394637,0.487151695004,0.409498454474,0.342109895115,0.381388318467,0.664868674615,0.510759017758,0.39466484229,0.776210549061,0.317753929518,0.365699454186,0.311558343591,0.307762717643,0.53608681418,0.323059435572,0.478158439549,0.425419393521,0.606095622243
387.192929686,0.249383036695,0.237408876895,0.209013505336,0.192826744243,0.220184905091,0.228461473582,0.16917254546,0.178747632158,0.212751386085,0.220886171967,0.19543334383,0.176682509475,0.22899744117,0.665887918446,0.251185402686,0.304440730571,0.183422330371,0.15084233235,0.281371759605,0.203989171699,0.242247454258,0.255116380448,0.144144788976,0.231219817915,0.246470052209,0.19758980839,0.38867047686,0.232515468279,0.210210239303,0.340477245803,0.204597143542,0.255762341124,0.274211028852,0.175353326171,0.167772948754,0.161759615636,0.228318660531,0.126962174165,0.266074770458,0.636315951385,0.566910111248,0.462820237475,1.06746056858,0.445704448008,0.457039700188,0.871928433956,0.714020096933,0.337713083622,0.558354206263,0.442302339855,0.495438630799,0.633947728962,0.318050674116,0.914485406,0.313814047292,0.412280692521,0.368490564246,0.433854565592,0.246321193773,0.454448328769,0.398911774141,0.492608483219,0.427653097998,0.342144227415,0.375798158259,0.649294767296,0.513437113414,0.403910443417,0.73026769869,0.329569681332,0.364613566459,0.307857027298,0.295765501434,0.545346578473,0.320206641221,0.499352116529,0.42776609253,0.58894484554
387.566790219,0.235205965848,0.223690663606,0.215395209506,0.192640574495,0.229576578106,0.211385963483,0.153681448978,0.166043714249,0.206244445813,0.222968698909,0.183054045178,0.171164522556,0.214686893047,0.627100635705,0.245858168614,0.283605883265,0.195247483982,0.165325278218,0.275944851776,0.203006828558,0.212985223215,0.238863774575,0.142995766438,0.221691794616,0.231846356908,0.19979316889,0.377519486819,0.230142911649,0.18302413612,0.311838247813,0.19740616298,0.232013721541,0.233926251033,0.178324191063,0.151200635526,0.148236723804,0.225533825977,0.152035282449,0.273875371091,0.581592667979,0.575938874424,0.43701846037,0.924899813456,0.455158940284,0.457178396435,0.875051452042,0.606002415659,0.338554619293,0.550602330668,0.417855687243,0.474382698331,0.620908707581,0.337699708619,0.940357960668,0.320740285495,0.431418711813,0.360178430137,0.432055040838,0.255928405699,0.459715993953,0.392082993791,0.484862400224,0.386695729898,0.314178158717,0.377004947548,0.634734013839,0.461870461859,0.368533124237,0.702457224438,0.315515136116,0.344066263136,0.296773129738,0.288306332026,0.511236286886,0.314137708432,0.466326561146,0.411685251464,0.595129820271
387.940614397,0.2508394367,0.252543490059,0.220971463785,0.188052531584,0.230636050611,0.223998584575,0.175547514452,0.167949506106,0.235139933954,0.234877559995,0.191035761097,0.182437332786,0.22167060623,0.638959142439,0.271671732476,0.317627521968,0.190561802131,0.173464700147,0.276588394005,0.227498000924,0.222084265511,0.244826708024,0.159736904588,0.219449957584,0.240819656852,0.2042459996,0.390445134259,0.234779210612,0.208297970724,0.328187784206,0.196583829243,0.25435711658,0.260121790375,0.173635514105,0.168033826945,0.149354868794,0.225279501245,0.152462486535,0.290673665441,0.608541688239,0.584567249624,0.447727307338,0.966733948237,0.465815280257,0.472790241182,0.861695566318,0.659907418434,0.338386627239,0.58773272897,0.444687100207,0.494056097143,0.645576931608,0.332107362401,0.991474325815,0.355834610429,0.434081219498,0.368135903661,0.451004611614,0.262421309249,0.480398096722,0.410411800136,0.485039278824,0.412479638556,0.340555809835,0.381760348448,0.646591046445,0.489023659815,0.380428930314,0.814136883747,0.343787900827,0.35787528808,0.318183241151,0.319057953394,0.553573485723,0.335938488675,0.478210790533,0.423576268803,0.615574318227
388.314402204,0.248466376652,0.230138206205,0.213932090264,0.193121005001,0.217623209559,0.220658581457,0.153886737656,0.162890663139,0.213256328326,0.210447055659,0.194721548982,0.175166951041,0.215877091534,0.665891748854,0.253526051056,0.299487589523,0.200498634319,0.160518104463,0.279987878515,0.211527645022,0.226793720829,0.25121306366,0.148516997356,0.217060133622,0.237029472417,0.196553958395,0.387195109439,0.234093472921,0.209165520479,0.333861967445,0.19935979931,0.246845695111,0.259297706689,0.16239422202,0.159531189177,0.15789991271,0.227157324687,0.14735510611,0.287933986016,0.612166236761,0.592464681611,0.442646713101,0.929230314845,0.447100541256,0.486015463517,0.879930522103,0.631033600116,0.345328636129,0.568332901816,0.44090764472,0.491663641706,0.638550348511,0.32155861777,0.943506374183,0.315460925064,0.415296871583,0.356330142385,0.424175754406,0.25429979245,0.45343406192,0.408846949839,0.505423160205,0.393818272804,0.335259412461,0.380973704684,0.660678663043,0.491830881737,0.401086593902,0.807086448127,0.313163849424,0.35311780022,0.296063717781,0.298414727115,0.540204443577,0.326750733717,0.482781603124,0.39292932667,0.594861378553
