"Wavelength","T.16.100","T.16.101","T.16.103","T.16.107","T.16.108","T.16.110","T.16.111","T.16.112","T.16.113","T.16.116","T.16.117","T.16.119","T.16.120","T.16.31","T.16.32","T.16.33","T.16.35","T.16.36","T.16.38","T.16.39","T.16.40","T.16.42","T.16.43","T.16.45","T.16.46","T.16.48","T.16.49","T.16.55","T.16.59","T.16.60","T.16.91","T.16.92","T.16.93","T.16.94","T.16.96","T.16.98","WI.8.28","WI.9.1","WI.9.10","WI.9.11","WI.9.12","WI.9.15","WI.9.17","WI.9.18","WI.9.19","WI.9.2","WI.9.20","WI.9.22","WI.9.23","WI.9.24","WI.9.3","WI.9.4","WI.9.5","WI.9.56","WI.9.61","WI.9.62","WI.9.64","WI.9.67","WI.9.69","WI.9.7","WI.9.72","WI.9.74","WI.9.75","WI.9.76","WI.9.78","WI.9.8","WI.9.81","WI.9.82","WI.9.83","WI.9.84","WI.9.85","WI.9.86","WI.9.87","WI.9.88","WI.9.9"
383.826551617,0.330218065645,0.418063828144,0.532859727726,0.581487828295,0.365853382789,0.537772845204,0.356870260416,0.48174113321,0.419629419176,0.372626824171,0.33124053694,0.516382618865,0.505066433755,0.598789909959,0.30360386616,0.593725537257,0.500130137321,0.471724012452,0.451596991487,0.328370949863,0.325962422045,0.440677583711,0.4253922043,0.552322207496,0.485101789074,0.504970973928,0.540043401374,0.483281989713,0.400003879718,0.343109548635,0.395529652488,0.39264592949,0.547663713974,0.311051691945,0.323881587878,0.338661245735,0.414716797917,0.510349302502,0.328879714873,0.329389076587,0.392940816266,0.56572608766,0.347936194521,0.379722137712,0.714739957951,0.31701660904,0.61879025982,0.459089416953,0.38374673891,0.406498406143,0.496838943294,0.335290081911,0.343635886505,0.563645237593,0.362471493691,0.38461402723,0.433169863424,0.265300308789,0.489592792397,0.519135060286,0.272505461625,0.308190676531,0.419002505344,0.28966176877,0.480205724271,0.414716797917,0.397164855276,0.451512588711,0.255141228002,0.298827414583,0.464186118795,0.371221566573,0.449323854377,0.331496531337,0.500980491196
384.200738608,0.395357653394,0.476823650047,0.500389046517,0.609506594638,0.389478788913,0.55365504319,0.364586275027,0.501993875252,0.448159479477,0.421820711418,0.328685753773,0.56389449895,0.504935682401,0.650778154574,0.313227027713,0.681265054562,0.523414948152,0.501804763783,0.49644941513,0.354503377704,0.3504814831,0.446158887155,0.452441586392,0.578535025133,0.473179696661,0.526305935523,0.567948747096,0.497384186223,0.405083862244,0.364035227236,0.415652650154,0.428157420325,0.547415224556,0.326344196795,0.336755755136,0.326217985088,0.448410202749,0.531943587936,0.349149086037,0.340978231196,0.383462429325,0.592752904082,0.364517355804,0.394249287462,0.843226526303,0.31864961723,0.670258952365,0.490329878396,0.401692391354,0.4032717825,0.551423800577,0.388239716798,0.349681554434,0.61413456617,0.385916892704,0.38794868346,0.456936814014,0.293065396293,0.545529262443,0.512523902443,0.282782338387,0.333150562333,0.410565913066,0.325902616196,0.506653017827,0.46720266956,0.395653695997,0.474331789626,0.282268819265,0.330211379985,0.469917292561,0.360743543211,0.479868829029,0.359311239735,0.511362686559
384.574889391,0.378932815634,0.447023282821,0.578667568628,0.619241602305,0.360645415216,0.581443304854,0.359294775976,0.460107353754,0.453835263703,0.417185823429,0.312869949417,0.514573022663,0.503961143678,0.670394124753,0.304978667331,0.66193315242,0.544503455487,0.499060856485,0.488298097309,0.344398169888,0.337992348729,0.46075579655,0.449150443719,0.603973433893,0.481438416978,0.513839107014,0.554050959354,0.500747439117,0.417405998076,0.340814045967,0.398867538255,0.408612987548,0.535257621523,0.315822966405,0.355140650958,0.327362444021,0.426830613834,0.542051193286,0.322261412222,0.341306652833,0.387276410214,0.569714897789,0.355013459719,0.439620578108,0.722714791719,0.32149551251,0.68659752478,0.446630504932,0.410921151662,0.410848835538,0.543226551194,0.397954047381,0.375119963194,0.628929748206,0.368904314878,0.388510981588,0.455114482542,0.278010198025,0.523103419099,0.546574110817,0.275567351505,0.331258025419,0.401973688883,0.309077963982,0.453436279309,0.462951466616,0.39272110012,0.475104403656,0.288084837985,0.306682007788,0.489596437534,0.387687544182,0.436004321826,0.328617199536,0.574536947368
384.94900395,0.383629916129,0.437916150641,0.513756130081,0.633247032093,0.375404144679,0.520128202834,0.347474001145,0.459223088645,0.44960673809,0.42987134179,0.291961602886,0.522795698243,0.536575053885,0.659613155154,0.312389696866,0.659739605724,0.546399832405,0.515113725691,0.504104744405,0.334483651972,0.341476884683,0.474141521028,0.443337743373,0.569918815124,0.449996694551,0.526130029262,0.609402871319,0.499183507816,0.425203455454,0.360737842501,0.39434206209,0.474059041779,0.51875486613,0.331028815491,0.338147085628,0.350938476923,0.413640977198,0.539729402054,0.349697989128,0.342085055181,0.369983964259,0.557950110711,0.352868262789,0.422631701578,0.745598907776,0.323791877557,0.692839721239,0.49831055379,0.389359922565,0.396820211364,0.512222634627,0.393450638668,0.368299897044,0.562677856449,0.383830869853,0.364054057301,0.468405472789,0.270330975137,0.565824563902,0.535718738494,0.262356417375,0.321812515903,0.42402590657,0.291961602886,0.488651501568,0.4447230539,0.378040634682,0.419492825368,0.287108497583,0.30294447372,0.491990598311,0.370373524293,0.461140154029,0.356376213635,0.538771117283
385.323082269,0.367080692878,0.474232824715,0.520144566559,0.584115993505,0.3493712069,0.570430137329,0.361037508966,0.443858532228,0.454190702634,0.384350283213,0.338517564091,0.50805774755,0.518604513591,0.612959845809,0.300202767829,0.620129586146,0.508641644953,0.497516901398,0.487623294314,0.31667861776,0.340043488103,0.462216907122,0.445082607679,0.590619776224,0.507974397683,0.5037446271,0.585508601832,0.48492777409,0.391493341618,0.350239738251,0.386298218033,0.409384133487,0.490095641261,0.321859774061,0.344424878046,0.338799738412,0.42314885163,0.542750394476,0.292980153768,0.33319079461,0.375906264598,0.559877645437,0.333135069393,0.385103286404,0.724247407478,0.299067896225,0.679712102634,0.439636837492,0.36955806638,0.380294051223,0.50572997676,0.381351258904,0.358430904878,0.54592209493,0.346546048632,0.377014473404,0.468563703528,0.251536670963,0.506559891941,0.56327206162,0.278688917007,0.330136476478,0.379425337868,0.281598856283,0.439494445857,0.460943644816,0.414931949135,0.431803870673,0.266522738371,0.309812369198,0.4599724862,0.362943095928,0.460121753938,0.360384389791,0.491377219415
385.697124331,0.372699709525,0.423994553613,0.526302601107,0.614047700867,0.365698450809,0.541146082498,0.383359545392,0.493296409059,0.448501744404,0.385113092115,0.32723830038,0.514861557986,0.507424156615,0.645203222816,0.319112815805,0.636026531687,0.522428549191,0.480123748601,0.49714542523,0.350346480516,0.340088340858,0.474475016376,0.447486325466,0.582387793308,0.502791638218,0.514230315895,0.567784472934,0.523716063884,0.397048109497,0.360409918397,0.421949608189,0.392437149244,0.502868443326,0.329860580126,0.341834303848,0.334318643316,0.454713370585,0.518668400317,0.337876309852,0.339455181496,0.381032442801,0.573621248749,0.326828395223,0.412427852304,0.801753013757,0.341834303848,0.663158577048,0.482389320241,0.389114207635,0.417257229111,0.530293333287,0.367213335235,0.36575446351,0.567962901236,0.360520594871,0.366988574209,0.451084815144,0.274630091704,0.513442551337,0.555386521613,0.287723072757,0.349428367112,0.416375156743,0.30524906965,0.475844235988,0.448705113399,0.430447785004,0.437923369087,0.262317429257,0.307496520517,0.45837249843,0.363854072784,0.43911557674,0.362684442821,0.521385246783
386.07113012,0.373076938246,0.465479530047,0.504780523188,0.62617336315,0.349560515233,0.556359367925,0.351951571825,0.501084377628,0.469931017906,0.398117743269,0.332824829224,0.536761302859,0.530849137491,0.692152792653,0.316022947319,0.612757795094,0.540940000992,0.483133337625,0.490181014617,0.342986942952,0.354945611873,0.491869022333,0.453804794751,0.56838182895,0.507211423958,0.52201086611,0.601823124956,0.526208511179,0.42242923035,0.365810330618,0.410560495624,0.430079130784,0.495709746864,0.3538739408,0.319272416714,0.324192667739,0.449114743967,0.566806076229,0.336562811055,0.334715401753,0.366470938399,0.556274069981,0.339193500087,0.401448877391,0.796146646524,0.314945171402,0.70915814395,0.47591458463,0.381606635169,0.398177004302,0.530929584742,0.368901800515,0.350780966043,0.589680767889,0.36230396026,0.379784975214,0.444145266273,0.275540882837,0.537087594747,0.54816249755,0.271537730428,0.333028819121,0.411904116243,0.299374637617,0.463477374053,0.474781949643,0.442566968418,0.428614607281,0.283978431288,0.330688700285,0.486461280974,0.384123959725,0.457254009888,0.359638400491,0.547159121327
386.44509962,0.351303852727,0.46942240223,0.532581472374,0.618591018463,0.342770072545,0.58376319796,0.379763699014,0.470096249506,0.417686723339,0.403747170415,0.326868031958,0.516603687553,0.507909333644,0.683265496922,0.317086643198,0.650695385776,0.532270094349,0.499097153673,0.490318903745,0.35776399567,0.354651132157,0.454595914547,0.449485367145,0.598102942439,0.478608761974,0.534532659419,0.597469530226,0.519994569998,0.401380437136,0.374537075789,0.413286056949,0.424129754448,0.531725719423,0.322957834585,0.32233353766,0.321805986461,0.432583143831,0.513611636574,0.335833987507,0.3329722321,0.39097120462,0.56852625253,0.337271967924,0.443101385048,0.783854235623,0.33194071161,0.714671206905,0.457403088953,0.369586570898,0.427356913712,0.552254907839,0.383614828092,0.370229097681,0.589762079602,0.366388119113,0.388281719167,0.461548972754,0.259242884191,0.528628028103,0.56971215589,0.268385380659,0.348950501914,0.411986303755,0.314251195812,0.491734236533,0.4636036319,0.404268428108,0.471988603183,0.277421464223,0.318511339331,0.480607740184,0.369586570898,0.449935780012,0.367291958112,0.538145909808
386.819032814,0.371293819091,0.461272161374,0.564234878894,0.646887592951,0.361605035024,0.542131400131,0.353957135746,0.46471137894,0.434100692211,0.377892665815,0.330943091993,0.558087028258,0.530519362865,0.642147501434,0.293076219171,0.666179484749,0.56568467636,0.526446318005,0.5174734245,0.34030048498,0.350207665606,0.497368506722,0.428005853897,0.596351528353,0.482927978002,0.532084658325,0.621205671448,0.518196044437,0.425486499416,0.372481474915,0.403280214396,0.437871204747,0.513377293288,0.325108535946,0.316432915098,0.332213716621,0.425194497467,0.542972834001,0.344934548094,0.346392892251,0.3685693493,0.557453252907,0.344207208313,0.412083592919,0.736443658313,0.34006047697,0.735011523522,0.485335159122,0.396833860155,0.406511669966,0.57539317557,0.383478185062,0.375178642674,0.56118999736,0.350404201182,0.379781590063,0.467791494559,0.259960427003,0.523215163905,0.556820401091,0.253779322832,0.318894030092,0.429713243065,0.307793535663,0.488160504935,0.439557553488,0.438894278205,0.458111803359,0.282020544303,0.327946007978,0.501385291846,0.38496567832,0.455099344007,0.361101037658,0.54898659414
387.192929686,0.38276948664,0.464184658259,0.516506951863,0.610105064078,0.37216421074,0.578623058474,0.357251555589,0.470212351567,0.437992277699,0.401869825565,0.316488770763,0.539062674132,0.529089999553,0.613451417648,0.302122138277,0.628971414384,0.555858029533,0.488168276199,0.512119409125,0.352313640131,0.337280474658,0.467988363585,0.440935093526,0.610019598274,0.461687480948,0.513691084679,0.603825589369,0.520382753043,0.403194783826,0.35582138586,0.405856889023,0.435297814478,0.517265545037,0.312033985735,0.323942771202,0.318624185191,0.445825979977,0.539353075,0.331391952798,0.313326786299,0.392447615971,0.571604801542,0.315186537457,0.416726309111,0.771862148224,0.307709629736,0.68879084242,0.480300291469,0.373798108569,0.43205233422,0.53544895315,0.378987946971,0.364668164108,0.607718356306,0.361184887922,0.372213632587,0.450476551569,0.274938031019,0.50851923092,0.552476534522,0.271396925754,0.32244170105,0.405856889023,0.314580162297,0.461080585262,0.451009537296,0.387453599144,0.45583607432,0.25831210316,0.320419064391,0.470212351567,0.401975673599,0.442617395767,0.367347950084,0.524503953961
387.566790219,0.395587165995,0.468787155794,0.521047656061,0.636370147539,0.366837986326,0.565104512026,0.377069134795,0.491593746533,0.436784355097,0.401840366164,0.324996314816,0.537880046063,0.518445134523,0.673022873156,0.299891196696,0.687618424475,0.562943121623,0.506481047587,0.507049371962,0.345544119873,0.348692145606,0.512709876623,0.439534257956,0.57040927089,0.472797934384,0.552505066851,0.635689834916,0.537947888676,0.436032515816,0.377725452142,0.411113553502,0.435442696687,0.516051608568,0.338286269377,0.336789364368,0.351598019769,0.434586205381,0.554897104712,0.34685302527,0.361879246179,0.379323507234,0.628192372237,0.349087258127,0.426008054513,0.794579476352,0.324747078378,0.759525331407,0.501524082111,0.419761352328,0.427741767322,0.515664709226,0.399466355568,0.355948992496,0.584754518738,0.369637971018,0.401443795442,0.490497504095,0.281050078765,0.556451944225,0.587255479825,0.268758254286,0.324249034193,0.42700540736,0.304464419773,0.504152385268,0.452602511522,0.415595056027,0.45714133782,0.284783778433,0.319627958675,0.484937298404,0.380643982297,0.483737920448,0.365376329139,0.566768893482
387.940614397,0.369315136067,0.464107994104,0.551412583445,0.638064714978,0.362840289867,0.581079822101,0.359988419102,0.493777541965,0.451941472917,0.401726718173,0.318997451546,0.568954516897,0.550191129409,0.66010102931,0.325815401332,0.67782615971,0.580498145159,0.520657285286,0.526842013568,0.360250885558,0.356677501208,0.521290829501,0.460730838531,0.628952446573,0.489454989793,0.551616493527,0.617804769082,0.514934112483,0.42359535909,0.359638710392,0.427256022615,0.449408822195,0.502675359192,0.345453247136,0.336620118345,0.348168391941,0.438060310902,0.564589711495,0.326341206124,0.350472573218,0.383899751392,0.590717310341,0.357068268577,0.434204059064,0.761374966128,0.308384242592,0.697160242937,0.485116698905,0.392391813503,0.424609118845,0.587604074917,0.401534190415,0.359988419102,0.576448075677,0.329998957802,0.384732265031,0.443379451264,0.271298457799,0.529095418203,0.577240649816,0.276751876108,0.328898393975,0.434048444438,0.331429778211,0.519708698491,0.464163576684,0.430638954367,0.47366072261,0.274052485978,0.298555376536,0.474570716619,0.379120671728,0.457489204855,0.371195783221,0.525623615551
388.314402204,0.365763723063,0.470373124194,0.529029579781,0.604581433282,0.369813511541,0.557066456926,0.360629517343,0.466225814324,0.433123603069,0.3824998804,0.319976841044,0.53240597625,0.506973384525,0.681006165932,0.306655249624,0.634087482657,0.5623163786,0.486371246942,0.504307926369,0.351838995055,0.356581855212,0.477265977338,0.432388714606,0.582658119096,0.478842957719,0.519892570285,0.612068189103,0.508720582062,0.410388981919,0.367657360256,0.402549518482,0.434056250521,0.493524888761,0.334618015018,0.310705159695,0.34322287681,0.443092999985,0.539489047548,0.341551746187,0.315578028009,0.370025476249,0.559880399224,0.338346898315,0.4138930713,0.776832879596,0.318091552088,0.732636197478,0.472461726135,0.385477511017,0.42170305666,0.547199367464,0.394983773664,0.354285731002,0.582312315685,0.3612939573,0.384073729651,0.44819023387,0.255514942759,0.531298081563,0.542380164762,0.267068642952,0.322630070952,0.408624309868,0.28870812603,0.469999307832,0.455407740066,0.40456502228,0.45053172409,0.26383570797,0.306142505194,0.487703609941,0.367488702203,0.449206722296,0.360173303836,0.540241398506
388.688153623,0.380262866613,0.455079802887,0.524816010522,0.586760100111,0.347344211553,0.556602010654,0.343190804286,0.490435210506,0.433916206485,0.406261511959,0.316745881211,0.509254319326,0.534015781812,0.666393417729,0.298850151182,0.64089633048,0.553390489611,0.475369649453,0.530032475662,0.355264930082,0.341978959811,0.492035020082,0.459667202779,0.579446464861,0.470614272946,0.524988886985,0.57186854471,0.504445052345,0.407359158204,0.35045662063,0.400901128694,0.412711329859,0.492462633145,0.325723026142,0.334146193954,0.338663718659,0.458379816529,0.534663587112,0.322529136232,0.337389577407,0.377176183528,0.584705127348,0.326780724752,0.433682601788,0.791837968301,0.307216853552,0.719566057696,0.486144931938,0.394922038269,0.43112120929,0.552591306391,0.391857018421,0.343190804286,0.567778631193,0.358238489502,0.390755500268,0.446143986738,0.276590877935,0.520630421694,0.53478147378,0.261061590293,0.313758828047,0.416421169944,0.293067636094,0.44619205741,0.449764133973,0.405691830402,0.465709224038,0.260089628082,0.29912417563,0.486936237013,0.373826327063,0.426410610454,0.369413097595,0.553944633067
