"Wavelength","CC0.625","CC10.00","CC2.50","CC20.00","CC40.00","CC5.00"
423.655975801,0.00595904416677,0.161532673765,0.0779112847353,0.284131349019,0.481791464586,0.0977664174086
424.026195704,0.00531163378144,0.159612742041,0.0792544173902,0.28462740979,0.485507263043,0.0960532488585
424.396377646,0.00459431012405,0.159765201482,0.0774162480342,0.277294869095,0.482021597827,0.0956295004871
424.766521613,0.00204556799848,0.157604105992,0.0748961509028,0.276897995369,0.479737846855,0.0962370953177
425.136627587,0.00270977573982,0.15755231587,0.0767871575939,0.276759042158,0.479511942744,0.0943692037227
425.506695551,0.00324199905832,0.158047044792,0.0761653204783,0.275977890721,0.480151680531,0.0928583121162
425.876725491,0.00586549109811,0.158682830865,0.0799601696458,0.276111329524,0.478434100495,0.0961086065165
426.246717388,0.00393409321081,0.15744976828,0.0815566881186,0.273317746655,0.482765918984,0.0977786320321
426.616671227,0.00321992904836,0.156354469317,0.077758052986,0.270328010069,0.481900992004,0.0941799334257
426.986586991,0.00256023288132,0.153429805956,0.0755129127848,0.269985137204,0.476596200427,0.0941091604783
427.356464665,0.00266555617082,0.155328263791,0.0773712858527,0.270953863117,0.476723543973,0.0948976009464
427.726304231,0.00240532880466,0.15274007274,0.0753769693747,0.268131037453,0.474651217136,0.0917692953523
428.096105673,0.00224108626307,0.152140039071,0.0757466730104,0.267705658994,0.475857230238,0.0926843533116
428.465868975,0.002951512238,0.15480389151,0.0781034159393,0.265997588416,0.474125356199,0.0949575160391
428.83559412,0.000967758435471,0.15121409013,0.0748145824503,0.267998316892,0.47408673144,0.0946251254646
429.205281093,0.00326434168688,0.151436664123,0.0761820035121,0.264953552328,0.478279168626,0.0937838058928
429.574929876,0.00269408910623,0.151484046857,0.0775684524434,0.266082564956,0.47800603389,0.0926396145403
429.944540454,0.00259556569127,0.150221483514,0.0750985529298,0.265017661922,0.476333366363,0.0924599513631
430.314112809,0.00472797880323,0.153835897586,0.0758450077507,0.267301982202,0.476944441986,0.0954779087159
430.683646926,0.00130595925644,0.151737627152,0.0756906391709,0.263020926737,0.475732749948,0.0922148698568
431.053142789,0.0021668611753,0.150808000326,0.0776361625151,0.262852188106,0.477456329993,0.092247905636
431.42260038,0.00255453937528,0.149902421608,0.0750847173322,0.264535989123,0.478249294324,0.0933642450547
431.792019683,0.00402825429137,0.150121190975,0.0765277363545,0.266226809399,0.481800817301,0.0945993004645
432.161400683,0.00247201328779,0.147827269558,0.0740609497573,0.264001282173,0.481478341531,0.0919433196724
432.530743362,0.00429086795626,0.152233745777,0.0755552007834,0.263288232236,0.485449093864,0.0943117481187
432.900047705,0.00312251079521,0.15075366409,0.0762534885145,0.262288244074,0.485661136278,0.093516621071
433.269313695,0.00263305180541,0.152976550918,0.0767026207247,0.265349661637,0.486956106952,0.0943163275488
433.638541315,0.00516948294271,0.152149807883,0.0750754934947,0.266576833385,0.48734135849,0.093647351305
434.007730549,0.00249030506854,0.15124199845,0.0771406974762,0.266823004983,0.489868415631,0.0938020821708
434.376881381,0.00428009549038,0.151078651817,0.0762405871257,0.267702337819,0.495203509936,0.0962317530295
434.745993795,0.00265809278488,0.152457409276,0.0757374271151,0.267309053203,0.494683292383,0.0922265942189
435.115067774,0.00112983044965,0.150014157695,0.0772438083067,0.265451724535,0.495863478165,0.0949796089383
435.484103301,0.00482493784598,0.153905310055,0.0788846912446,0.26838168083,0.5020335719,0.0974026328963
435.85310036,0.00466517929193,0.151556618974,0.0750493530123,0.268978509717,0.50540524501,0.0965207554023
436.222058936,0.00604082696017,0.156805872022,0.0781476685223,0.271346651603,0.509775408283,0.0967110174256
436.590979011,0.00320831396522,0.155564218113,0.0775814820705,0.272591876405,0.509575650702,0.0985310813274
436.959860569,0.0057256360158,0.154812403715,0.0796764317502,0.273794022489,0.511427767857,0.0951249365679
437.328703594,0.00251406629648,0.152275051553,0.0766898081453,0.272462730531,0.51263148168,0.0959228766344
437.697508069,0.00308095109481,0.153431202549,0.0765687428875,0.272365154566,0.515089623047,0.0963853617745
438.066273979,0.00591296704828,0.155900866295,0.0781944899749,0.277710107708,0.522413240992,0.0951261264278
438.435001305,0.00557196626431,0.155207679358,0.0760506488857,0.277241732205,0.524412287774,0.0995346752045
438.803690034,0.0036357893025,0.157631406722,0.0787937489867,0.276204908269,0.53044435105,0.0963539523709
439.172340147,0.00407094655796,0.156522594744,0.0780034701587,0.277876501737,0.529653154947,0.0988456838664
439.540951628,0.00241542247207,0.158014350098,0.0774534090073,0.280628399222,0.532125842621,0.0977297299646
439.909524462,0.0059615136066,0.159124260527,0.0793062805916,0.279639621291,0.537177084806,0.0991593750271
440.278058632,0.005562160649,0.159994029137,0.079605749253,0.283087927804,0.542827767423,0.100340290987
440.646554121,0.00566311715602,0.15937182232,0.0802079037276,0.283635570513,0.545501343166,0.101803986431
441.015010912,0.00505270933356,0.161564771024,0.0791617399696,0.284337032237,0.546080665198,0.0998400707812
441.383428991,0.0061452685333,0.158104665418,0.0784497034706,0.284452911155,0.55090010181,0.0984366850758
441.75180834,0.00309591728214,0.160011691515,0.0781097574019,0.286382750491,0.554381141579,0.0986137035468
442.120148942,0.0048596324695,0.159299715007,0.0796020564909,0.288364615637,0.557115467117,0.10179205379
442.488450782,0.00448545795271,0.164147283673,0.0809024867596,0.289794929765,0.558466762796,0.101995296023
442.856713844,0.00589565730282,0.164641070755,0.0799800210224,0.294019480019,0.564745286528,0.102322865473
443.224938109,0.00555776943247,0.165250162675,0.079442129876,0.292914630081,0.56897584015,0.100831348276
443.593123564,0.00527968350796,0.166092511483,0.0789272496994,0.293848290514,0.576164188106,0.102019359505
443.96127019,0.00836646631125,0.166846496947,0.082766183924,0.296703206926,0.575736619643,0.104816412557
444.329377972,0.00588091273789,0.165915396464,0.0811295318102,0.296805827496,0.577010879113,0.103598799808
444.697446893,0.00676503002052,0.172002475445,0.0833937565419,0.299017156442,0.586722598036,0.105511680496
445.065476937,0.00652065593748,0.167617365885,0.0823846885743,0.30083806486,0.58846717037,0.105038268829
445.433468087,0.00655095930248,0.166376877451,0.0815806823165,0.301801410343,0.587258219372,0.103689746926
445.801420327,0.00689570389393,0.169339888317,0.0835744638234,0.304408282181,0.598686167994,0.105360341756
446.169333641,0.00805123633789,0.171876131139,0.0816084722918,0.307362308446,0.599984030238,0.106548498016
446.537208013,0.00839453952216,0.169883789362,0.0817230713429,0.306674219169,0.605342878319,0.104878264713
446.905043425,0.00862740653251,0.174271771094,0.0820285993115,0.307684030836,0.608442469295,0.108438478879
447.272839862,0.00786444728567,0.172987700977,0.0849228163758,0.311165793529,0.611296013827,0.108018581764
447.640597307,0.00706831218324,0.174729955091,0.0827718328282,0.309886624763,0.611282447139,0.106572232295
448.008315744,0.00823691505958,0.172541936529,0.083598342079,0.31270251598,0.616454018334,0.107962710179
448.375995157,0.00863660728761,0.175528254208,0.0862973915687,0.316769513259,0.624795137355,0.108942431695
448.743635528,0.00978889650447,0.176258626702,0.0842605546716,0.317163742334,0.625668249523,0.108695801507
449.111236842,0.00869947495084,0.176568768155,0.0840632139079,0.319275576278,0.62702703124,0.109796958014
449.478799083,0.00734358454919,0.174893017128,0.0844580825709,0.317801910454,0.634427885478,0.108928930331
449.846322233,0.00758047921037,0.178253150595,0.0844843406668,0.319462564245,0.634160147868,0.108556215619
450.213806277,0.0103895778714,0.179991414956,0.0869159111379,0.324472680737,0.635957452253,0.112050165302
450.581251198,0.00909037322526,0.18029084656,0.083875505746,0.324519087013,0.642392942748,0.111859364266
450.94865698,0.00876156174409,0.180854564532,0.0836281618626,0.326752675887,0.644313645762,0.111942275945
451.316023606,0.00737258034068,0.17639157641,0.0859410335999,0.327097357988,0.64640000194,0.109874615023
451.683351061,0.00710019101692,0.180743788441,0.0840792967251,0.327094817649,0.652082943441,0.112426029676
452.050639327,0.00853946958473,0.181450969107,0.087343754252,0.329511611172,0.656823462583,0.113350656676
452.417888388,0.00970611394234,0.185318943336,0.0877443533085,0.334757279892,0.662869129301,0.114650992762
452.785098228,0.00739439568381,0.182049388465,0.0840951720889,0.331663578079,0.661971118091,0.113335001952
453.152268831,0.00866081147401,0.184518098874,0.0858409193325,0.33261373884,0.66352534412,0.114289037435
453.519400179,0.0108244679829,0.189663961085,0.0873535154075,0.341040019636,0.669385312088,0.114748383817
453.886492258,0.00890246487771,0.186621900827,0.0867697092034,0.337963256575,0.672471834067,0.114994441469
454.25354505,0.012420688743,0.188527165466,0.0880019188203,0.343761389977,0.681113090561,0.119509161622
454.620558539,0.0115065088887,0.190844264846,0.0880260092922,0.344972525185,0.680894961728,0.117978117621
454.987532709,0.0091779042441,0.188373044594,0.0879491182332,0.344804580753,0.68228279944,0.117899422371
455.354467542,0.0100969597167,0.191811671343,0.0856753310593,0.347068146776,0.686005468438,0.117817519265
455.721363024,0.0133460707799,0.192980095743,0.091066832845,0.34971324747,0.691051075421,0.121388208752
456.088219137,0.010360055671,0.191805906212,0.0877608634809,0.351820527855,0.6944714652,0.119270137843
456.455035866,0.00974224631359,0.193369551496,0.0890063592471,0.35506750588,0.705312139565,0.120471394602
456.821813193,0.0110630413854,0.194619944864,0.090215364031,0.355826629268,0.700861411256,0.120429795703
457.188551102,0.00887141472359,0.195284857951,0.0884889535698,0.354807440083,0.702946057485,0.118221243121
457.555249578,0.0141246032227,0.200595267154,0.0928440624032,0.360544827968,0.715855082412,0.121646834532
457.921908603,0.0105311572016,0.195063725477,0.0920266893037,0.360574582224,0.71424922814,0.118099926131
458.288528161,0.00995067773411,0.19887804956,0.0918922138297,0.362335729173,0.721458861012,0.121040693591
458.655108236,0.0114187357859,0.198263854336,0.0891064582836,0.364108755353,0.722241014404,0.123599620966
459.021648812,0.0144818439968,0.203064897208,0.0924364394118,0.365829912332,0.730842265165,0.122757964715
459.388149872,0.0105716950352,0.199719467259,0.0913203650845,0.36822699152,0.734356933206,0.122904806462
459.754611399,0.01482322794,0.205865841167,0.0934407903417,0.371261181773,0.739467599319,0.125775056145
460.121033378,0.0106830670144,0.201016916305,0.0909898256214,0.369923528513,0.740825954634,0.125365075139
460.487415792,0.010018176892,0.203702988735,0.0916948404078,0.371917824575,0.738975982782,0.123651302069
460.853758624,0.0146268426635,0.206923284886,0.0964174824095,0.37770054496,0.749932767642,0.129357305998
461.220061858,0.0157291459636,0.206611980719,0.0961427014105,0.37961746447,0.754258167777,0.126030142828
461.586325479,0.0145571348334,0.208323411425,0.0936834525116,0.378828005725,0.758941056323,0.129574371861
461.952549469,0.0121734510599,0.208027108728,0.091633932655,0.382513119865,0.758177540346,0.124359270711
462.318733811,0.0116969762314,0.209296578472,0.0949887951128,0.383804397641,0.766713093153,0.128257457742
462.684878491,0.0140067223216,0.211336955028,0.0940590399264,0.388292926997,0.775811649313,0.129058377958
463.050983491,0.0153497528477,0.2118330504,0.0941633622369,0.391654390454,0.777418268257,0.128195000847
463.417048795,0.0144125426169,0.214751543844,0.097941819304,0.397810228474,0.787201754317,0.131451482038
463.783074386,0.0157589586102,0.215600389082,0.0949647066711,0.394307298088,0.789045835566,0.131665994754
464.149060249,0.0152643613432,0.217830695243,0.096773358688,0.395652506249,0.793036368755,0.131836425272
464.515006366,0.014127146781,0.218807838763,0.096672011561,0.403205205419,0.801761769181,0.13447286272
464.880912722,0.0173457319117,0.220011501488,0.0982805190258,0.40131243075,0.802980311941,0.133146192128
465.2467793,0.0157724888202,0.218745375393,0.0985191193846,0.405033495053,0.808586244786,0.13136390135
465.612606083,0.0134065778685,0.218315213642,0.0966224842841,0.405562372518,0.814879288853,0.132800847051
465.978393056,0.0146998929819,0.221346727631,0.0998572756608,0.41031504853,0.819903706972,0.13471939953
466.344140202,0.0153078641716,0.222580005849,0.098346244542,0.409296083018,0.829448206709,0.134438527843
466.709847504,0.0156871620981,0.226465278069,0.0982809400899,0.41487240709,0.834844968059,0.134452716905
467.075514947,0.0200603432346,0.225693477034,0.101265988361,0.415330161474,0.839109745631,0.141360140353
467.441142513,0.0158029041225,0.227191884488,0.0985864901596,0.41573303344,0.854308103591,0.13610959953
467.806730187,0.0168983209341,0.225805126646,0.101538658739,0.420381977981,0.852587708141,0.134872838152
468.172277951,0.0150065703792,0.229043642596,0.096227437251,0.424565103292,0.855645193778,0.13657008213
468.53778579,0.0179554502285,0.231225564877,0.100576593696,0.426840398986,0.857122924188,0.138631166731
468.903253688,0.0174225210959,0.2294968859,0.098966324735,0.425034001746,0.864989943074,0.137418127371
469.268681628,0.0181097169714,0.232885742374,0.0997102052815,0.433082175591,0.878987970433,0.137114703499
469.634069592,0.0217967485099,0.236324087363,0.104624525971,0.440067654369,0.885626194862,0.143448272923
469.999417567,0.0146579993246,0.231153787294,0.0983466978544,0.435767567027,0.88219655637,0.140326819288
470.364725533,0.0192792508833,0.234150611329,0.104838064849,0.441434179996,0.89221148642,0.147107945936
470.729993477,0.0173698769641,0.239087151674,0.103609675444,0.444462749605,0.898835455409,0.142016832981
471.09522138,0.0165772513458,0.240135901791,0.103234980179,0.446586431592,0.908769818458,0.144204446374
471.460409227,0.0211055577137,0.239277776398,0.106366023279,0.450287334101,0.917422440926,0.147693604168
471.825557001,0.0215865652496,0.242250063992,0.10583474524,0.451281083731,0.922470773954,0.144548330961
472.190664686,0.0220783701958,0.243598290869,0.10380312933,0.452097381767,0.923655784012,0.14793205445
472.555732265,0.0224056410563,0.24305351155,0.1064101042,0.455934215968,0.936960733353,0.147369115777
472.920759723,0.0200889996704,0.24315562887,0.104693118555,0.45638865152,0.944622208898,0.144696044011
473.285747042,0.0186798626467,0.24391613195,0.102243743938,0.461206387227,0.951420679753,0.143744338117
473.650694207,0.0203325784519,0.246003343585,0.105141587772,0.464920886999,0.948750209901,0.147209843562
474.015601201,0.0224660710655,0.250035269931,0.107281518392,0.463926731218,0.960688355128,0.147887331858
474.380468007,0.0198757456026,0.248202482089,0.103791123785,0.464975434328,0.964507581626,0.148645118211
474.745294609,0.0199478178276,0.249043429567,0.106965000971,0.474290134389,0.969390646098,0.149445620618
475.110080992,0.0232366903727,0.252901778564,0.108371862453,0.47291777963,0.982932966394,0.15344562904
475.474827138,0.0206500425755,0.253692599822,0.109218801076,0.475719484122,0.984375390518,0.151976090886
475.83953303,0.0221880733382,0.25510120018,0.106879046894,0.477308082184,0.992916626773,0.151268728644
476.204198654,0.0217415357513,0.256052270006,0.107351922708,0.483194392423,1.00339800486,0.150148042168
476.568823992,0.0224923310101,0.257768087619,0.109887234241,0.483734468265,1.00110166237,0.152841109493
476.933409028,0.0225906534909,0.260620701944,0.110517696674,0.486304189748,1.00782404742,0.153032365476
477.297953745,0.0242754341292,0.259155576666,0.109809984876,0.483964504672,1.01621356397,0.155707681581
477.662458128,0.0239494719002,0.260735618481,0.108828294053,0.489607342439,1.02984961932,0.154026646356
478.02692216,0.0252472224311,0.261321994891,0.109900020613,0.492025722281,1.02196556457,0.157273305223
478.391345823,0.0228581963299,0.263477445073,0.111889656369,0.495883336863,1.030676724,0.157798179971
478.755729103,0.0238293296661,0.261502379055,0.109381110519,0.496575615685,1.03757979798,0.155793057147
479.120071983,0.022978830241,0.265154463906,0.112662840255,0.498732184443,1.03838444797,0.15573863826
479.484374446,0.0252613102271,0.264495172602,0.110065084557,0.495740266085,1.03757547469,0.155276887806
479.848636476,0.0225232447333,0.266490195621,0.110691943943,0.500084985413,1.05727938137,0.158827910656
480.212858056,0.0226480450452,0.268063898764,0.112938669793,0.502830690675,1.05064771603,0.15403383245
480.577039171,0.020998946045,0.265696500736,0.11138651433,0.506335176044,1.05854166983,0.158622505183
480.941179804,0.0243281054938,0.268961990536,0.114248754403,0.507293046949,1.05757116922,0.157127145874
481.305279937,0.0256864388496,0.270787545703,0.113270821238,0.508766379556,1.06717897188,0.157801712164
481.669339556,0.0255815123274,0.272155104889,0.114675098512,0.510334008198,1.07329726491,0.163113775357
482.033358644,0.0261459185975,0.271714316687,0.112362656551,0.509325179886,1.06650345768,0.160419533052
482.397337184,0.0265193814401,0.274511593526,0.11329922213,0.513370429434,1.06765922575,0.161562552208
482.76127516,0.0261714645251,0.272347550546,0.112855996532,0.513713319094,1.08088876893,0.159965326831
483.125172555,0.0270724477145,0.276709080894,0.116948974803,0.518576308542,1.08371594596,0.164569095648
