"Wavelength","T.16.100","T.16.101","T.16.107","T.16.108","T.16.110","T.16.111","T.16.112","T.16.113","T.16.116","T.16.117","T.16.119","T.16.120","T.16.31","T.16.32","T.16.33","T.16.35","T.16.36","T.16.37","T.16.38","T.16.39","T.16.40","T.16.42","T.16.43","T.16.45","T.16.46","T.16.48","T.16.49","T.16.55","T.16.56","T.16.59","T.16.60","T.16.91","T.16.92","T.16.93","T.16.94","T.16.96","T.16.97","T.16.98","WI.9.1","WI.9.10","WI.9.11","WI.9.12","WI.9.15","WI.9.17","WI.9.18","WI.9.19","WI.9.2","WI.9.20","WI.9.22","WI.9.23","WI.9.24","WI.9.28","WI.9.3","WI.9.4","WI.9.5","WI.9.61","WI.9.62","WI.9.64","WI.9.67","WI.9.69","WI.9.7","WI.9.72","WI.9.74","WI.9.75","WI.9.76","WI.9.78","WI.9.79","WI.9.8","WI.9.81","WI.9.82","WI.9.83","WI.9.84","WI.9.85","WI.9.86","WI.9.87","WI.9.88","WI.9.9"
380.082693897,0.132590025496,0.251938001104,0.225908597143,0.124742765545,0.194501902629,0.194006657585,0.209188545659,0.164883325581,0.204020478603,0.285436098009,0.110801910984,0.458180093099,0.577824851933,0.396742951069,0.656800806329,0.509121560487,0.410724086331,0.641079846453,0.619833994941,0.53114431218,0.591381362589,0.739030323609,0.69094761924,0.450709837759,0.517231182135,0.689838876024,0.50461654136,0.474730429929,0.644059239446,0.40127752092,0.672899243914,0.354336479862,0.205833213858,0.273216188141,0.255100648784,0.208091564823,0.184633534777,0.146689303482,0.381779175328,0.262653786674,0.415643332086,0.33298161098,0.350974183208,0.419191509354,0.314396784375,0.557924915282,0.390361914645,0.340842359188,0.502453356669,0.35762193842,0.555805208327,0.307730867389,0.56021930656,0.302706897912,0.285872706553,0.234283575562,0.181805592798,0.141959410489,0.0987118087698,0.178040702563,0.352295618579,0.1345587813,0.112850059611,0.155917687504,0.125708401255,0.18713188001,0.139395348932,0.314023759244,0.13032472173,0.143971200916,0.133019928857,0.15903791274,0.0719589124192,0.144854298206,0.13647456227,0.0912252432243,0.339061244667
380.457242063,0.173937037945,0.325226641249,0.262184970888,0.132735761536,0.250887426634,0.257295750035,0.210137770357,0.229511181463,0.279534392957,0.3093957628,0.13183926122,0.488462579619,0.606400757625,0.389818853802,0.639696327019,0.535125794141,0.460858178946,0.645892340905,0.700692258339,0.617948943978,0.567263984151,0.721306713537,0.745884725029,0.48954967526,0.625325673037,0.708505528372,0.501830782355,0.49654462154,0.778768709891,0.453283083148,0.629249203323,0.355622777154,0.217929308913,0.278027006046,0.280038020167,0.233265479409,0.183178402016,0.174331910966,0.373164173227,0.307065658876,0.436105356033,0.360649389772,0.365632568109,0.442406614191,0.354325332029,0.616670800792,0.407813548926,0.355422917748,0.458825199309,0.356623456127,0.656153296648,0.399883559231,0.562570612603,0.365939526172,0.298130881449,0.236292461392,0.20615208342,0.170856224987,0.131123391033,0.194616823495,0.409620758741,0.156150386453,0.129992337669,0.170790912636,0.132376939305,0.191591806167,0.129932890063,0.316188120238,0.155961000092,0.174397758057,0.150442093419,0.162510993438,0.0969761274093,0.116990641905,0.143027581587,0.109327095599,0.330194345686
380.831754184,0.151797098581,0.265587320008,0.277860447814,0.141325830356,0.245822031926,0.274678191247,0.217123441575,0.218764309742,0.273541506593,0.31396225293,0.159211610413,0.53418248886,0.638770095041,0.422712781378,0.697030705486,0.550135500412,0.532412865433,0.689781635672,0.689781635672,0.672780826576,0.64520981721,0.902356344825,0.83684099821,0.510040821678,0.68557332288,0.721576146539,0.565901379923,0.533149332426,0.946621610245,0.472823401912,0.718854710071,0.370735411974,0.223290871087,0.295834972292,0.292264709821,0.245137923911,0.178647086534,0.193159153243,0.41737279503,0.321502900506,0.468991366915,0.394284128607,0.460927646185,0.475655207618,0.371649182116,0.698970004336,0.460553308151,0.328072185991,0.475655207618,0.385381733812,0.691476445557,0.446441637114,0.665322348612,0.424430947203,0.326328950281,0.260128405026,0.180279406286,0.197017167466,0.165362126392,0.233004748857,0.413102853697,0.168916214762,0.139892908027,0.162464299254,0.152962661136,0.215488749671,0.151797098581,0.334835735421,0.160397270343,0.172949641315,0.152226152511,0.183958219841,0.122884787683,0.134561166887,0.140967156297,0.122942108938,0.366496389651
381.206230246,0.179986302939,0.311329952304,0.22408954295,0.14280440905,0.220450747106,0.245803587429,0.2120769445,0.225377145541,0.297890794748,0.317075663423,0.166029933048,0.492413156917,0.652909679594,0.37024464675,0.611698669603,0.566999708276,0.45147714318,0.711135222892,0.663574516916,0.652546557096,0.706178883999,0.863581445708,0.73856895611,0.482485993684,0.621049469499,0.713843712489,0.562403956587,0.522959536738,0.747735872377,0.449653331652,0.711342969599,0.358007558636,0.232700541759,0.287744377117,0.28790110555,0.234845551925,0.189942090453,0.172350958415,0.411457360583,0.339435890676,0.426831283662,0.383617490404,0.361057846349,0.452163051954,0.316321897861,0.620543397022,0.405868174285,0.353791074235,0.52014074022,0.365064883191,0.652909679594,0.448063755303,0.590580173645,0.395302360511,0.334434363437,0.228510400374,0.224495742028,0.210434500663,0.129159949851,0.203409665153,0.362265381779,0.132216068392,0.134137121365,0.149876383231,0.16396284451,0.1894419672,0.141403728993,0.344495689445,0.139338977808,0.167156200676,0.133257871197,0.170672291845,0.0945735747645,0.128019427203,0.146184588121,0.104683945598,0.368448280816
381.580670231,0.168911431704,0.28095756753,0.274491525281,0.135916627493,0.219379442707,0.23871029521,0.216999054473,0.219819361907,0.318351494606,0.337215801699,0.15972611238,0.453372924037,0.672253288729,0.371401538289,0.628227871461,0.571970442436,0.449727873663,0.640641796967,0.62984115148,0.735032238174,0.682349422509,0.802872284708,0.694182784124,0.496578049051,0.609321970928,0.705769722602,0.50461965791,0.494797907953,0.732363438348,0.448023084499,0.674934679107,0.383422109214,0.223798817045,0.275705536791,0.296805454626,0.250290392821,0.190758318266,0.177952496838,0.425337471831,0.322632635886,0.431128828084,0.338040516116,0.36275242918,0.445689872879,0.343774134121,0.619144881993,0.384155869865,0.385258840571,0.47207170017,0.382323787494,0.577522881546,0.391842698531,0.597610291131,0.36494252198,0.316383686609,0.257499329886,0.183237627186,0.165069817109,0.129996561259,0.207422502471,0.391749271731,0.15972611238,0.154447359998,0.176129163876,0.150677418948,0.216936588528,0.146143197209,0.341604743149,0.160767652186,0.174256835168,0.159561886823,0.164017920979,0.0942837000302,0.140292427553,0.132200716208,0.117746482202,0.346880148294
381.955074123,0.175116498845,0.289550856837,0.244935345587,0.140705054278,0.256476425558,0.234831075659,0.23129287954,0.209951636278,0.292067186921,0.326427991406,0.158047210248,0.566332112648,0.679916098379,0.428919308868,0.782229899299,0.652939360312,0.508519960532,0.739914028054,0.678424316811,0.692038493259,0.703324558454,0.817938696902,0.821805992999,0.522332610047,0.662703187243,0.767128543003,0.621620718273,0.500908226139,0.747922675544,0.482383590609,0.840593514662,0.402196005095,0.215365658282,0.277479054762,0.297608499506,0.268405006767,0.193920062668,0.196551231367,0.399641324305,0.324281284273,0.486671777217,0.418256794614,0.386232833882,0.495621632136,0.367638620607,0.658237854034,0.446346878021,0.372673179359,0.492941545481,0.414185572094,0.663781733696,0.453052988584,0.641505338985,0.374148804417,0.366911158993,0.237385756449,0.229038177211,0.182718835334,0.153688021728,0.21121946518,0.408949405476,0.168047106355,0.160017569045,0.182659387729,0.130991993281,0.209825056714,0.123095036975,0.304085385698,0.162847965416,0.188584533545,0.138551612494,0.170005726518,0.101757691378,0.121904692062,0.154857351765,0.124080832172,0.371019072266
382.329441906,0.157567921153,0.268351618941,0.23572393281,0.133453223062,0.210228964045,0.237473685384,0.198674376391,0.20399221251,0.254018977466,0.297101395056,0.136067455632,0.516844620459,0.612520841496,0.374261142159,0.6448003076,0.606555794457,0.457141727808,0.653851928968,0.653851928968,0.595605983846,0.594422619403,0.898119733881,0.734798326192,0.464088850908,0.604888053081,0.747429473188,0.51254159676,0.507917515443,0.734186500101,0.425780848003,0.758926174926,0.357077253277,0.225497247313,0.281876841128,0.249990242806,0.235918001994,0.191313775792,0.186148033781,0.379903154153,0.318633497414,0.473826307075,0.359478571696,0.36562782354,0.434687688824,0.326931615498,0.628360742228,0.422686218442,0.360684228379,0.482187073001,0.389196153392,0.651487036798,0.40504499561,0.623595209972,0.352652584703,0.326293767787,0.223040574609,0.215258984612,0.168232364819,0.116661719378,0.194713587992,0.400768070425,0.123800152592,0.145895071276,0.163332495529,0.146842738118,0.175715571764,0.150494739316,0.353754532843,0.134784002716,0.168786382603,0.142751033786,0.13668486289,0.101681230047,0.106025404532,0.13880098494,0.108045158836,0.366763234597
382.703773563,0.160732022342,0.307288193229,0.240584850403,0.126924817226,0.221155202748,0.228197818026,0.214169973696,0.221546584992,0.280402417842,0.332179928305,0.167692647236,0.471846898722,0.630189483206,0.391886619179,0.725668541108,0.615394566542,0.443153008776,0.604586239281,0.648336501747,0.61747751769,0.613321557919,0.84002281033,0.726741315178,0.47927606547,0.607841428651,0.699171564279,0.504606233274,0.486731509504,0.763132541425,0.482324471635,0.648485974982,0.382953744858,0.211647549159,0.287766802384,0.260129158938,0.259152118072,0.185289665083,0.207295319506,0.419843587306,0.302746244349,0.428855465394,0.409201575263,0.359506804411,0.437598111277,0.317492755941,0.689534948577,0.399993573476,0.33711514598,0.512513546653,0.409546390273,0.60566859369,0.408943143549,0.606346437564,0.354691875662,0.329374538045,0.253576393658,0.212304161831,0.184775402759,0.155319580867,0.20691656643,0.381334449611,0.149594425144,0.167248154068,0.176881237045,0.146901190655,0.204543366634,0.134777965132,0.314156824171,0.151542043804,0.169723337343,0.138134802977,0.197553526319,0.0833456022823,0.142869063511,0.138689103603,0.114945356108,0.357130882322
383.078069078,0.175016865415,0.305254068726,0.249969425147,0.136601426413,0.227937349328,0.250263802222,0.216127343441,0.237039070225,0.301593046739,0.339092463489,0.145995659092,0.571547668657,0.644042242076,0.400712622729,0.674547473709,0.576512506744,0.484397492938,0.693738864796,0.676114759718,0.653477388058,0.60581639857,0.863902482577,0.816936939828,0.490908471491,0.646381881307,0.779311269913,0.523795456377,0.473922442677,0.806849092829,0.496271473162,0.690318564305,0.398967297613,0.213630143289,0.310702580216,0.293320520773,0.264633830489,0.201197251209,0.186356529129,0.398635648508,0.32167019544,0.429992315457,0.386861884276,0.3819690514,0.465430516899,0.324386068124,0.672518421226,0.429903238545,0.352149420182,0.493994423475,0.401629647602,0.592662925534,0.38839720919,0.67127446912,0.376973003907,0.307264074545,0.273862704794,0.213089168528,0.19379106519,0.127494881966,0.189366275647,0.429369160411,0.158400888854,0.161126445333,0.186966993536,0.144377312065,0.203095117952,0.149624104533,0.346159056493,0.146876722355,0.168869810379,0.138782901817,0.191675948607,0.11679592055,0.139421235029,0.159881086971,0.125501787684,0.334778244417
383.452328435,0.161917294593,0.301771140202,0.235940753865,0.120868948537,0.229339570687,0.262630137481,0.201737571512,0.23455720863,0.298237921024,0.34365432028,0.145227476554,0.537914084237,0.749768512958,0.435813458737,0.626461441946,0.573074485614,0.438809820538,0.706733880733,0.710354393782,0.707718303856,0.633603700657,0.953020774083,0.835072844065,0.524351532662,0.646535106571,0.754682016452,0.503639387295,0.513399224584,0.824843435726,0.511199730163,0.831344971545,0.383189922517,0.215372186899,0.301319858134,0.267371390705,0.262512266811,0.195380316452,0.208865780833,0.371067862272,0.323528431422,0.501284371956,0.375172899315,0.401544803695,0.447203108355,0.33070814632,0.652424422471,0.448376755939,0.332989364124,0.527594164565,0.408663874064,0.647391985143,0.41539854583,0.651268999157,0.362527036572,0.32563583619,0.276768420166,0.211372839525,0.176413340413,0.120656361289,0.221280322317,0.413475590896,0.137382058568,0.143835289959,0.177429460772,0.147618053037,0.234446715186,0.137912494642,0.345861938207,0.158147474745,0.163274978012,0.150067344335,0.188418634434,0.107675131735,0.128246041861,0.134871296925,0.122488021374,0.353569165862
383.826551617,0.172170905013,0.261147192881,0.233632495588,0.131205008282,0.230807635951,0.258860693377,0.223158314878,0.183384784042,0.311294403579,0.324807444102,0.151096598251,0.502163025686,0.647337615357,0.407969132889,0.705485084084,0.59449522898,0.484227825557,0.643274961952,0.658360909718,0.647065586233,0.676892858919,0.872875533299,0.757299195996,0.502942903753,0.671106038033,0.737597981266,0.525060130661,0.544159994204,0.792894586545,0.480690902812,0.781999084339,0.392791355376,0.210834211546,0.30469235258,0.286178041745,0.239603907598,0.175509361634,0.199334907851,0.41468536443,0.333174604422,0.45618157913,0.38172783398,0.370867172719,0.472609063669,0.349105786638,0.680255532875,0.381875477865,0.357470491263,0.508046536059,0.39354915435,0.678351692947,0.420537505989,0.586616113532,0.361678804055,0.320875983938,0.25005117262,0.224800844129,0.183197829893,0.135579863774,0.197930754782,0.383058439391,0.137005981762,0.160351721583,0.171988715401,0.147681534213,0.202205723798,0.134743153213,0.322547338359,0.137804974498,0.1775340482,0.142459836659,0.187471076009,0.0867553532437,0.131951860542,0.142970671238,0.142970671238,0.368641305412
384.200738608,0.155643222985,0.275273470082,0.246851018586,0.149064528022,0.228816906832,0.257986681352,0.238377234311,0.203635556114,0.318717861866,0.362520025039,0.150320278433,0.555585251253,0.734996820686,0.396699363379,0.750605958713,0.717841714482,0.487176109843,0.741038108731,0.783988256085,0.757220591715,0.708491462998,1.0868877961,0.859158544595,0.535126349188,0.756519551236,0.75077874347,0.573939246437,0.554814151146,0.84411748337,0.513381446224,0.818330821675,0.450440575084,0.231317949752,0.316169178014,0.261221456799,0.274060920718,0.193268190514,0.189028348921,0.457772086909,0.319357376754,0.462818476471,0.385600751771,0.404414870652,0.513381446224,0.351148401069,0.701801499897,0.4180951907,0.367353466872,0.50037233389,0.399230358252,0.683215180819,0.452609666008,0.710849628875,0.389494452518,0.334266048396,0.245607163296,0.211701645724,0.172243054924,0.149800217121,0.202460463225,0.43380020523,0.163886202438,0.152799110123,0.180298989373,0.155511545442,0.227934563392,0.150840963257,0.344859121894,0.150190204709,0.161788480807,0.14639193816,0.195043075166,0.114063009142,0.139485372063,0.130195743869,0.125665366798,0.378796271238
384.574889391,0.193047852061,0.278998853622,0.248765504606,0.139867893389,0.240063417318,0.242804920503,0.206043060995,0.21561312573,0.315609915513,0.329955096222,0.160002985508,0.52867371686,0.660997150806,0.379189071232,0.683549955357,0.59908535996,0.450002928657,0.654694133933,0.723389317675,0.691335544473,0.633785710871,0.787199379361,0.808103052323,0.519586608489,0.626733104898,0.706931037672,0.519674781158,0.516336740795,0.747889645351,0.467318778927,0.705305479385,0.397900034952,0.217411994167,0.30623118935,0.271017027772,0.253087350962,0.206342973341,0.20348084423,0.411020486144,0.323508419135,0.45483686497,0.388150560867,0.39570712724,0.453774834267,0.355231337267,0.651935176143,0.431979824524,0.36667287637,0.48307830672,0.413499421264,0.660997150806,0.430038599372,0.667021431298,0.362231820387,0.332755715207,0.250802336907,0.196218507895,0.18928161148,0.144563814088,0.221342687485,0.399501860583,0.154947648743,0.163056918077,0.181157616365,0.152782723584,0.199454665038,0.157927775646,0.347095555332,0.152328321783,0.175412205692,0.15735308391,0.194880672468,0.112193288581,0.135695472038,0.144526639299,0.113748848144,0.380787271615
