"Wavelength","T.16.100","T.16.101","T.16.103","T.16.107","T.16.108","T.16.110","T.16.111","T.16.112","T.16.113","T.16.116","T.16.117","T.16.119","T.16.120","T.16.31","T.16.32","T.16.33","T.16.35","T.16.36","T.16.38","T.16.39","T.16.40","T.16.42","T.16.43","T.16.45","T.16.46","T.16.48","T.16.49","T.16.55","T.16.56","T.16.59","T.16.60","T.16.92","T.16.93","T.16.94","T.16.96","T.16.98","T.19.91","WI.9.1","WI.9.10","WI.9.11","WI.9.12","WI.9.15","WI.9.17","WI.9.18","WI.9.19","WI.9.2","WI.9.20","WI.9.22","WI.9.23","WI.9.24","WI.9.28","WI.9.3","WI.9.4","WI.9.5","WI.9.61","WI.9.62","WI.9.64","WI.9.67","WI.9.69","WI.9.7","WI.9.72","WI.9.74","WI.9.75","WI.9.76","WI.9.78","WI.9.8","WI.9.81","WI.9.82","WI.9.83","WI.9.84","WI.9.85","WI.9.86","WI.9.87","WI.9.88","WI.9.9"
383.826551617,0.848631247038,0.81077050224,0.819593038881,0.817975552907,0.769401877052,0.696481203932,0.810241519858,0.710959027301,0.714761240631,0.78259293721,0.833590470725,0.840620317997,0.751952303193,0.599367821929,0.659642959575,0.652783096215,0.722683025873,0.702626983122,0.695262415999,0.639558509399,0.964426604206,0.67311789157,0.707189813346,0.807606229722,0.832754484939,0.658150537206,0.753109496742,0.636181535087,0.69122431641,0.63866728298,0.761533576243,0.868422315159,0.755200247149,0.665285669728,0.780366415479,0.760353748074,0.980556104507,0.693440623378,0.811300129723,0.804204086223,0.732958783693,0.679526108843,0.766524155985,0.75172123403,0.744618396238,0.755899406648,0.72441501015,0.784083651998,0.697703421855,0.729433289087,0.789341821805,0.749647125372,0.719239642269,0.735176840006,0.769401877052,0.74257785459,0.708233540072,0.781354571723,0.739198113938,0.700568711582,0.687821207874,0.716036078577,0.727244300169,0.69790745967,0.691827642946,0.702626983122,0.764854249301,0.864511081058,0.683061768658,0.781849494263,0.727681216184,0.62603237058,0.773511568833,0.79953699613,0.653335282534
384.200738608,0.781017891035,0.801381091102,0.804152924881,0.786323053396,0.890265091267,0.742291608837,0.817761846534,0.724256028384,0.718822051558,0.812576179169,0.840793954368,0.759053188074,0.699327301338,0.634684466617,0.648947721907,0.691066015896,0.686607698197,0.725098092597,0.713045127665,0.664794386325,0.690871221328,0.591552986616,0.656618762467,0.700520418797,0.767799212482,0.624871396248,0.687379777479,0.686029538162,0.674625089022,0.667923455251,0.780060240191,0.791939534869,0.672379701089,0.699923450343,0.714482170514,0.702116358056,1.04883722959,0.739015547425,0.686029538162,0.72954591695,0.756101109641,0.680099858317,0.744489460097,0.645776389083,0.663878346159,0.685452146787,0.719029798265,0.717577653911,0.656258949289,0.688346810793,0.775776753042,0.738363290258,0.74692001302,0.794898963574,0.752046463657,0.731680046463,0.780538801652,0.778627711739,0.719237644396,0.709371562212,0.632295414327,0.734039765432,0.703718183687,0.680860444294,0.705124644029,0.641062392646,0.738146088712,0.846051486022,0.683533034155,0.734254922475,0.731466160971,0.650897220916,0.781497509507,0.694390961743,0.72742222332
384.574889391,1.02340425677,0.926088929236,0.7792669475,0.9650576389,0.857294075192,0.875945891345,0.911430497325,0.917107630217,0.764497467011,0.933278317343,0.961878567904,0.859790824538,0.76271391427,0.647505940928,0.74719784483,0.788375904591,0.712155095923,0.824280321606,0.809659625769,0.689769794684,0.855362034272,0.658742046775,0.689581747709,0.82172413717,0.828660664995,0.722577060306,0.77880493205,0.777191737639,0.679178987309,0.620224436726,0.787197357106,0.913944510029,0.791217536203,0.758507103321,0.833871219182,0.917743028255,1.14524520599,0.796716521359,0.825307022987,0.791455180248,0.862302010679,0.641742385463,0.91205763748,0.720553317213,0.697167870408,0.802529808138,0.805957178094,0.79888739527,0.818170568106,0.764944502029,0.777882373059,0.85234322951,0.816404628192,0.841006123197,0.811149488231,0.815398734327,0.837027825315,0.871064513548,0.817160580483,0.805220461239,0.805957178094,0.791217536203,0.720755267685,0.81842343244,0.805465894691,0.8022860279,0.840207542864,0.806449017877,0.713344944563,0.853164461047,0.855637514447,0.704499537335,0.893927396507,0.825050120003,0.773754939314
384.94900395,0.909911213789,0.87057258172,0.827486155899,0.890514596542,0.77136268082,0.880008104535,0.803077093997,0.76271111022,0.738959594386,0.889079859585,0.792399086214,0.778188235224,0.789200690513,0.645714535464,0.768531972245,0.703542937163,0.733119237427,0.736130304367,0.711844213881,0.655641698697,0.82058070349,0.679197182331,0.662898390832,0.879447362711,1.01785514484,0.64702511958,0.738351764361,0.711082961308,0.751715725919,0.685246445387,0.864845538527,0.831732957753,0.792399086214,0.75150698067,0.80143514693,0.986276441051,1.04817634485,0.802842149722,0.877211607545,0.768098111588,0.770489726794,0.767231688394,0.858658519623,0.737138650494,0.812580634742,0.745290827574,0.762069137477,0.7467333254,0.829229812599,0.78152983531,0.755701069102,0.717982753984,0.849932674857,0.8694758779,0.786025677549,0.805197331643,0.820091633076,0.845764249509,0.734923371264,0.684172787283,0.80143514693,0.818384210841,0.732919239965,0.763354033331,0.775974700962,0.763568552714,0.85098106277,0.823034351158,0.743238392365,0.787610282577,0.810185181996,0.684172787283,0.815714607967,0.77863229915,0.832486723314
385.323082269,0.905576344788,0.851268974224,0.901040590955,0.93811190233,0.871340656147,0.773220835164,0.823979582553,0.807755383398,0.759570456342,0.86819167934,0.878778296943,0.752502033925,0.736185816791,0.651762801559,0.752502033925,0.634784452101,0.73637879368,0.761202377405,0.732344177571,0.630376876221,0.825635842459,0.676773307247,0.675764883075,0.801431691072,1.03165646045,0.729485085732,0.692710935772,0.757539140749,0.732726815906,0.717678295014,0.880119955353,0.918593137794,0.8393629544,0.720088473351,0.865844840644,0.861446229202,1.17368949425,0.856073445438,0.830163507696,0.803454282224,0.83160315923,0.760181708352,0.804130577947,0.809807710838,0.760385650353,0.779783538126,0.701171485452,0.852780441464,0.743187581232,0.822564941296,0.776383955351,0.792994211829,0.871077367577,0.878778296943,0.832565585069,0.815791725239,0.88661824839,0.774272650844,0.889629441859,0.75916343243,0.764278856494,0.751901488337,0.740451243311,0.770080586617,0.83765361209,0.726644693123,0.828012939154,0.755719044797,0.777655682415,0.784070784018,0.790800800692,0.75916343243,0.8877108137,0.752902859502,0.754509871444
385.697124331,0.866111042835,0.754937587218,0.748906891574,0.876698247012,0.696485826029,0.753101244178,0.758633732777,0.690099027367,0.710876417585,0.750907833041,0.828996513778,0.680536481364,0.759748738478,0.583905647705,0.663807384749,0.648706342209,0.681467777965,0.653924896771,0.688516896357,0.638312960706,0.713377640558,0.594840567692,0.585771443852,0.729215265649,0.818858561187,0.59040830678,0.685526634442,0.657733237037,0.661872221902,0.616501074697,0.743137847249,0.717241047619,0.734449894895,0.685213064405,0.737444433708,0.686940508122,0.865635884711,0.715725184014,0.780324430189,0.754385868555,0.702967953557,0.659650004115,0.775667072076,0.705752427056,0.715221069643,0.746734509478,0.675909720823,0.717241047619,0.723015873568,0.707563705246,0.702478423749,0.72267404397,0.765178660462,0.693919824579,0.700039017512,0.681778654487,0.716735171637,0.762174449732,0.729909581516,0.621615230576,0.643407382545,0.7082242293,0.64841825299,0.746373499913,0.692801948848,0.650728335468,0.715053161471,0.77857206272,0.71071018046,0.738506278936,0.699067078691,0.689149057287,0.772781383839,0.660833771749,0.717747513545
386.07113012,0.899151995465,0.822318746157,0.784687871617,0.877616364277,0.756153440337,0.740552614198,0.875948290142,0.789923903342,0.806629596844,0.850992593593,0.855053558598,0.81751062336,0.823160402393,0.611239059499,0.72700927713,0.724484791344,0.6957539277,0.769720517253,0.713548144812,0.684589727544,0.800789239886,0.665570864033,0.645807269863,0.853243995639,1.07712903465,0.641765995723,0.699857031086,0.746513956237,0.706729175477,0.667332710189,0.791291761108,0.916295741386,0.765273777225,0.662795809978,0.802392543901,0.880731317363,1.05646201643,0.799191833094,0.951057847645,0.708504773305,0.763434323048,0.764721122455,0.782572640824,0.787394969761,0.794237473161,0.804001788844,0.78933899486,0.763067365289,0.726503204653,0.789533876839,0.842321978088,0.781423206147,0.801991162651,0.781806013119,0.784880677161,0.728361693893,0.770652680054,0.835334686384,0.793843555236,0.725156554017,0.714695122039,0.807847814984,0.800589242424,0.757418815373,0.784687871617,0.701604697356,0.84452876374,0.880010496481,0.759960679964,0.773649117861,0.751128489446,0.714203189404,0.910849158133,0.766196434215,0.771773922884
386.44509962,0.936980705303,0.855851152847,0.786387071822,0.954920324461,0.735799669145,0.75463288918,0.850581589933,0.729148781401,0.717749321657,0.827629182486,0.864778383555,0.775970944711,0.720005401961,0.58916926848,0.800935096059,0.692765036919,0.702742199972,0.73714215702,0.676385861255,0.641443941523,0.806420169192,0.624649217022,0.647280773472,0.746657596733,0.9830045525,0.598106678339,0.7102599265,0.776522663373,0.686438054315,0.64077030329,0.827836235878,0.961350292628,0.759560107952,0.660742968026,0.83493543837,0.859845713801,1.02721878807,0.771582247336,0.871138458252,0.752016123992,0.773588230034,0.711208858739,0.851018286282,0.793217532123,0.8042570498,0.685094181716,0.74340572138,0.887458474945,0.755684025995,0.739839646946,0.777075083819,0.795710728754,0.904662904848,0.800351497564,0.721299872314,0.785634720864,0.776706725458,0.826595393657,0.795326227196,0.683457298057,0.74340572138,0.7918809466,0.712953971334,0.792071635728,0.829912217278,0.656395078026,0.755158139575,0.791309381067,0.786387071822,0.759737118137,0.77322281606,0.693372441888,0.777443754878,0.752712387839,0.742724207733
386.819032814,0.873596237304,0.823937237023,0.789789346721,0.883070563059,0.778521845323,0.745897370034,0.807167026773,0.779206852535,0.749403619758,0.823937237023,0.876374022058,0.736942527381,0.792431584531,0.63733531329,0.72016642725,0.642934374278,0.704880034981,0.720016851054,0.705024486831,0.583021285498,0.727711691425,0.659527130739,0.610141860881,0.763388102194,0.936268753358,0.627556245877,0.651662298499,0.701284266122,0.68360133741,0.627919014504,0.828328909127,0.956155892793,0.736476296008,0.671531174456,0.822230773209,0.823177980742,1.0714149382,0.783512801767,0.799916533133,0.703726146606,0.763057714592,0.672602515072,0.799557166557,0.773249358816,0.818650108466,0.750846193639,0.690392741039,0.804615562134,0.713191447104,0.798122666551,0.69857125544,0.746532768072,0.821852467887,0.810838176967,0.738968667164,0.796871354151,0.734152617474,0.764546442135,0.802078999751,0.689973874764,0.739124916305,0.794912261511,0.734307143177,0.682091223892,0.75277710967,0.679222780025,0.767873110886,0.771562120944,0.731995010926,0.802983215114,0.825078616081,0.671932617543,0.752132516629,0.740690507336,0.745421430828
387.192929686,0.838953183111,0.917242295314,0.811130783832,0.978836152359,0.711497912488,0.831828706856,0.868472881097,0.72832284045,0.772978187312,0.797331118613,0.828783684868,0.797154755369,0.739912847303,0.645669318394,0.676068174304,0.632316666441,0.648414867366,0.712657578015,0.656884857931,0.560741472628,0.757416282651,0.629430978203,0.636681471843,0.823131182317,0.95283829688,0.649417567914,0.683333493064,0.726221169309,0.665653571716,0.64430302546,0.846789110287,0.884128639434,0.752456520167,0.65421226807,0.840509098728,0.808407925496,1.00878023918,0.759674877172,0.797684060104,0.816628255743,0.754369714811,0.669447703386,0.756612479938,0.753571525868,0.745199705425,0.73240501185,0.751661836538,0.814237469157,0.752456520167,0.780718627065,0.720124142701,0.755649876333,0.807143076933,0.850162673603,0.711497912488,0.720419581135,0.736372592687,0.854366524874,0.811677410061,0.64084446182,0.734536896477,0.735300827161,0.726520786073,0.781568352404,0.769159094422,0.719091688021,0.811859771803,0.792245439671,0.747867466729,0.81258998548,0.754050263174,0.654593061152,0.750710131668,0.742859330719,0.761620208451
387.566790219,0.869399069854,0.847693981552,0.785533801571,0.856809942546,0.771870183236,0.775284953725,0.783464591768,0.677969975062,0.688559973342,0.753406103999,0.812012343969,0.756528933452,0.66836238825,0.574803184195,0.644311028317,0.622836420686,0.679342154661,0.667632072245,0.642585581145,0.649412250129,0.741278674459,0.613074145669,0.607744004121,0.711353877421,0.91636245622,0.623604986522,0.671664093864,0.660156524575,0.682476963146,0.631254531892,0.756827520251,0.997445472544,0.718404707611,0.647782625395,0.768635486914,0.793748034416,1.14487496105,0.746497229022,0.805615642937,0.772953791488,0.717039858964,0.686141917233,0.776846042688,0.763752293014,0.721147340546,0.727940912309,0.666781586206,0.77094352325,0.697847289747,0.765424705128,0.710681906867,0.752517975915,0.761633040727,0.736834625469,0.714593888583,0.754444554152,0.684621631613,0.724322930305,0.736264498072,0.658486159124,0.630919126174,0.694988369009,0.681973870728,0.65433813827,0.771715602533,0.659678621383,0.800466173948,0.762237486868,0.711488396388,0.681094858898,0.757574886606,0.653277877242,0.767715695927,0.722111368648,0.732435591308
387.940614397,0.871964390514,0.867013544832,0.805412953193,0.84066315682,0.737991783961,0.720468969636,0.824660580225,0.718133349822,0.720468969636,0.800223060577,0.796177292684,0.763804576705,0.699887257628,0.598238362609,0.693849302631,0.59618125171,0.638973672371,0.715810223726,0.59618125171,0.584895229738,0.758375824994,0.618025809262,0.633508080537,0.755968970849,0.944448003278,0.599024594065,0.671432204129,0.686207560337,0.613934450865,0.610284895927,0.780211580732,0.880343322087,0.721250309244,0.653670898261,0.769010966513,0.786073405245,1.01994049061,0.75105529087,0.797107591823,0.733008353306,0.681662437522,0.67469846865,0.790025709921,0.730870941514,0.747579247966,0.724521107065,0.695565883846,0.731270905762,0.696180596591,0.735290938926,0.689223925303,0.747579247966,0.795094456371,0.744818307441,0.762512673476,0.761796606567,0.736774324719,0.744680720087,0.720729260013,0.654005700653,0.698277152187,0.772957132318,0.702625724312,0.647688175583,0.798506787713,0.683092607251,0.820218051996,0.753575381976,0.75922849768,0.76036800501,0.761653534755,0.649120946395,0.755545613076,0.733544353969,0.708787816864
388.314402204,0.816388976783,0.801524826103,0.709926576526,0.88190186961,0.733054351865,0.696273513174,0.777680013356,0.716206877679,0.645148393602,0.740362689494,0.814928070776,0.725471134093,0.692589907698,0.585911362904,0.660885827116,0.575609911915,0.649223203724,0.681246200486,0.603178122889,0.591687920892,0.700860082371,0.573374156749,0.598033800084,0.69332413354,0.981799996012,0.582481952378,0.596953342826,0.644053624981,0.607780226807,0.586964662792,0.788065647495,0.820144884037,0.66810608904,0.592463966632,0.770160213001,0.758193832084,1.0343528449,0.708148760375,0.722972536692,0.69442780499,0.679819163664,0.635929660413,0.801524826103,0.728913730329,0.696767029683,0.714017694039,0.638081235197,0.70929080642,0.730912327883,0.707515585628,0.674274652489,0.745580327437,0.796370398433,0.811377520119,0.66741325005,0.723628669891,0.684474281697,0.767536949766,0.82509322259,0.623760788929,0.640460344385,0.736828505193,0.649112569541,0.604473781512,0.677569234936,0.689179838161,0.748490880575,0.739408345562,0.693446625286,0.716594352335,0.700984718469,0.612431620784,0.747379797188,0.711456232872,0.71247900516
388.688153623,0.862299128949,0.75612417368,0.740339396057,0.885290411857,0.702689643687,0.695004875941,0.782976534004,0.687907654771,0.614153375202,0.727838124812,0.805007537287,0.75307926772,0.679140542979,0.586951776688,0.659453360846,0.589026507622,0.624135368037,0.664050243818,0.597057397187,0.541374304568,0.748094860754,0.569403028168,0.559491490394,0.754532863875,0.895058379642,0.547905171727,0.628866721036,0.619551999877,0.635357045604,0.562883770729,0.762144061127,0.885469317929,0.688134796242,0.593114656559,0.737784715268,0.767429657589,1.0225658279,0.688248411542,0.730835855313,0.690755497644,0.710034679065,0.625116824911,0.786381669895,0.666961726109,0.675594357565,0.693507108635,0.663298590429,0.71243079263,0.698248488109,0.682715922942,0.662441147935,0.70315978661,0.769479832043,0.738421978012,0.692473210424,0.709915219711,0.621788881563,0.735498281009,0.743554025701,0.624625819227,0.612146067981,0.663835352927,0.626198995434,0.636465068773,0.687340320292,0.703630439034,0.705636421731,0.776106195534,0.687340320292,0.680812838006,0.696855401167,0.613961802864,0.7842503333,0.696276264554,0.692129123929
