"Wavelength","BCAcalicurve0.094","BCAcalicurve0.38","BCAcalicurve1.13","BCAcalicurve2.26","BCAcalicurve3.76"
393.916843609,0,0.0304130364491,0.0712959686443,0.164591207773,0.27152561668
394.290047247,0,0.0390702141553,0.0579116487851,0.166937040629,0.269291493876
394.663214236,0,0.0332746870845,0.0601053631104,0.161651722908,0.286066856967
395.036344558,0,0.0328276865247,0.0653038231531,0.161633364808,0.271286545097
395.409438197,0,0.0273115425514,0.0543943131924,0.156460621122,0.260987826668
395.782495138,0,0.0308903088423,0.0556024974883,0.157247369873,0.256575977387
396.155515364,0,0.0288568139719,0.0546735854624,0.152290088113,0.259514914625
396.528498858,0,0.0198663929414,0.0549993649455,0.156023976859,0.260901531739
396.901445603,0,0.0225561396779,0.0395202193371,0.137199404206,0.24311525942
397.274355585,0,0.0189659002657,0.0495883330294,0.148294882506,0.249091258545
397.647228786,0,0.0192632886545,0.0459011569401,0.141345312892,0.238890707558
398.020065189,0,0.0180640000777,0.043326400626,0.135529882149,0.243090757526
398.392864779,0,0.0188474250943,0.0423203422171,0.140795293501,0.236903185694
398.765627539,0,0.0150382972958,0.037298199091,0.137748398717,0.238170451872
399.138353453,0,0.00769909334965,0.0337977089771,0.127459727145,0.232009885931
399.511042504,0,0.0112817115207,0.0376384217243,0.130992996937,0.224090248649
399.883694676,0,0.00804562288271,0.0354350116075,0.132211655801,0.220739412481
400.256309952,0,0.0104218723292,0.0364524394161,0.127372180492,0.227213372592
400.628888317,0,0.00356492690787,0.0334799428807,0.127759054715,0.216311645892
401.001429754,0,0.00735096483316,0.0348735302762,0.121659234972,0.218711572141
401.373934246,0,0.00959073874724,0.036615770246,0.126976140066,0.220724698604
401.746401777,0,0.00170322622873,0.0260254928441,0.120995797239,0.209277756957
402.11883233,0,0.00222437252224,0.0287267371505,0.118132819242,0.211279530173
402.49122589,0,0.000793410942568,0.0268645897683,0.114782660554,0.207851298566
402.86358244,0,0,0.0227334464687,0.114820271283,0.200943108628
403.235901964,0,0,0.0263853987831,0.114684597781,0.201530370018
403.608184445,0,0,0.0244230547905,0.115778745061,0.197797031329
403.980429866,0,0,0.0249969603192,0.112079558077,0.193847569806
404.352638212,0,0,0.0227483752459,0.110406411757,0.192907239295
404.724809466,0,0,0.0204667192095,0.108791975533,0.192113194572
405.096943612,0,0.000352411007262,0.0282008887063,0.110830159772,0.196355838875
405.469040632,0,0,0.0183874215658,0.103437617947,0.184013976226
405.841100512,0,0,0.018797488955,0.104165703942,0.189175834934
406.213123234,0,0,0.0175031745418,0.104414818175,0.186321102075
406.585108783,0,0,0.0192807249877,0.0992706142516,0.180034890837
406.957057141,0,0,0.0142897655366,0.100775307671,0.17960985737
407.328968293,0,0,0.0182508163731,0.102035781566,0.178173891773
407.700842221,0,0,0.0137632690266,0.0945744935316,0.171077846824
408.072678911,0,0,0.0141056859588,0.0971266682138,0.173189720767
408.444478344,0,0,0.0177721982585,0.0965956677526,0.172729698419
408.816240505,0,0,0.0131149911742,0.0950613634876,0.170410760063
409.187965378,0,0,0.00982467199004,0.0900853107966,0.166571785422
409.559652946,0,0,0.0161973412659,0.0880900902301,0.161626786582
409.931303193,0,0,0.0157761885149,0.0888634997887,0.162390440756
410.302916102,0,0,0.0133573474133,0.088833319456,0.159976462181
410.674491657,0,0,0.00959341232107,0.0840507516602,0.156536673
411.046029842,0,0,0.0130810720618,0.0879885032986,0.16025904998
411.41753064,0,0,0.00868533536389,0.0830264319603,0.153045376469
411.788994035,0,0,0.00764891509576,0.0830720274452,0.152267928972
412.16042001,0,0,0.00655236511744,0.0804005517873,0.148210063442
412.531808549,0,0,0.00423397350974,0.0799578734247,0.14971425479
412.903159636,0,0,0.00597701460893,0.0771709267685,0.142470033532
413.274473255,0,0,0.0057149106081,0.0773721448991,0.143435954305
413.645749388,0,0,0.00908521161044,0.0789081623542,0.142939174499
414.01698802,0,0,0.0056584082783,0.0770241366327,0.139961013677
414.388189134,0,0,0.00487267018318,0.0759374900107,0.140962111557
414.759352714,0,0,0.00565356814019,0.0718604714294,0.139510482209
415.130478744,0,0,0.00600922526674,0.0727057037084,0.137116608043
415.501567206,0,0,0.00597770799633,0.0731535470037,0.136955743389
415.872618085,0,0,0.0056061700701,0.0741995652516,0.135947263764
416.243631365,0,0,0.00127303208569,0.0672593718345,0.130121512635
416.614607028,0,0,0.00161890019222,0.0668296383726,0.127500860933
416.985545059,0,0,0,0.0624108193373,0.124152374456
417.356445442,0,0,0,0.0646214928156,0.124727039259
417.727308159,0,0,0,0.0648744838123,0.121238078761
418.098133194,0,0,0.000681574254346,0.0678287987019,0.126125061834
418.468920532,0,0,0,0.0661336142785,0.118254671375
418.839670155,0,0,0,0.062955844978,0.119660250873
419.210382047,0,0,0,0.0597610544949,0.119698311158
419.581056193,0,0,0,0.0600257545272,0.118017420162
419.951692575,0,0,0,0.0607300490803,0.118033380402
420.322291177,0,0,0,0.0598872475538,0.11497683839
420.692851983,0,0,0,0.0587692209903,0.115475525546
421.063374976,0,0,0,0.0612765840701,0.113723636482
421.43386014,0,0,0,0.0584797379229,0.112396338839
421.804307459,0,0,0,0.05844681763,0.114489931416
422.174716917,0,0,0,0.0587521248414,0.112403198005
422.545088496,0,0,9.8609465595e-05,0.0596209236316,0.112056870417
422.91542218,0,0,0,0.0544122215227,0.107471561613
423.285717954,0,0,0,0.057933519257,0.107548148958
423.655975801,0,0,0,0.0552902533792,0.106977134457
424.026195704,0,0,0,0.0543244466054,0.103734680575
424.396377646,0,0,0,0.0538117842609,0.102970811091
424.766521613,0,0,0,0.0534715818173,0.10283983025
425.136627587,0,0,0,0.0517571439016,0.102709804088
425.506695551,0,0,0,0.0531097323156,0.103401086812
425.876725491,0,0,0,0.0510320270356,0.0992358336369
426.246717388,0,0,0,0.0501847544013,0.102161664674
426.616671227,0,0,0,0.0507062267924,0.101364605052
426.986586991,0,0,0,0.0510515806557,0.101023567782
427.356464665,0,0,0,0.0497036359379,0.0972111577964
427.726304231,0,0,0,0.053557689434,0.098072879356
428.096105673,0,0,0,0.0493483470272,0.0989333460658
428.465868975,0,0,0,0.0510165854171,0.0986893558866
428.83559412,0,0,0,0.0510619317708,0.0978802228961
429.205281093,0,0,0,0.0496139508614,0.0995237853575
429.574929876,0,0,0,0.0499229550099,0.0954726390346
429.944540454,0,0,0,0.0506209337628,0.0973656848231
430.314112809,0,0,0,0.0485093757545,0.0967615438415
430.683646926,0,0,0,0.0493329343147,0.093752272572
431.053142789,0,0,0,0.0509584558976,0.0960768823247
431.42260038,0,0,0,0.0488110655723,0.0967238810212
431.792019683,0,0,0,0.0468891880716,0.0939075887379
432.161400683,0,0,0,0.0467688879447,0.092343263836
432.530743362,0,0,0,0.0484564743815,0.0950377627231
432.900047705,0,0,0,0.0478946896184,0.0916613992548
433.269313695,0,0,0,0.0467672129788,0.0919518098754
433.638541315,0,0,0,0.0477784938839,0.0937761749372
434.007730549,0,0,0,0.0472828005222,0.0938204072497
434.376881381,0,0,0,0.0477377603148,0.0936129706969
434.745993795,0,0,0,0.051373631172,0.0955309799673
435.115067774,0,0,0,0.051135320494,0.0975904309057
435.484103301,0,0,0,0.0484420242754,0.0953017026856
435.85310036,0,0,0,0.0479731530308,0.0926020590863
436.222058936,0,0,0,0.0486843490119,0.0945078981994
436.590979011,0,0,0,0.0481328408861,0.0954386368179
436.959860569,0,0,0,0.0473283290847,0.093340201097
437.328703594,0,0,0,0.0489159327399,0.095360755065
437.697508069,0,0,0,0.0488626784431,0.0960901494974
438.066273979,0,0,0,0.0480762296441,0.0950554715023
438.435001305,0,0,0,0.0477768718538,0.0962718559282
438.803690034,0,0,5.80224056135e-05,0.0490035875598,0.09607599217
439.172340147,0,0,0,0.0494508542558,0.0930826018522
439.540951628,0,0,0.00112906288527,0.0510353144308,0.0973204122306
439.909524462,0,0,0,0.0477199505652,0.0952462469434
440.278058632,0,0,0,0.0490621953306,0.0948293057067
440.646554121,0,0,0,0.048229335982,0.0949790154108
441.015010912,0,0,0.000329729737443,0.0508214893042,0.0974373894929
441.383428991,0,0,0.000764652250875,0.0503657299731,0.0987909065768
441.75180834,0,0,0.00152005473719,0.0497056849954,0.0990312966118
442.120148942,0,0,0.00175500436004,0.0525761300591,0.0988466520643
442.488450782,0,0,0.00147221757383,0.0510079226109,0.0985673846989
442.856713844,0,0,0.00118758276261,0.0510060240544,0.100647674897
443.224938109,0,0,0.00271601785243,0.0530513689001,0.100174837413
443.593123564,0,0,0.00327024275335,0.0535923481487,0.102619825591
443.96127019,0,0,0.00119676663885,0.0517426201438,0.100744115743
444.329377972,0,0,0.000888481724845,0.05067344215,0.0986869590255
444.697446893,0,0,0.00256193778882,0.0533523809468,0.10309687505
445.065476937,0,0,0.00512045236615,0.0574356960207,0.104303381161
445.433468087,0,0,0.00284207532362,0.0543288455783,0.103712299139
445.801420327,0,0,0.00699005182947,0.0551622342055,0.103569169097
446.169333641,0,0,0.00419308168693,0.0543907259198,0.105027949099
446.537208013,0,0,0.0035663687265,0.0557922117692,0.107025283646
446.905043425,0,0,0.00395684461125,0.0558762849973,0.105105931724
447.272839862,0,0,0.00505398443037,0.0582648539766,0.106221152696
447.640597307,0,0,0.00451426715053,0.0578264789461,0.1068037525
448.008315744,0,0,0.0090357747359,0.0587488263112,0.107994390148
448.375995157,0,0,0.0071005273585,0.0582933996931,0.109658361264
448.743635528,0,0,0.00617500375983,0.0598619269184,0.107580485876
449.111236842,0,0,0.00891217220784,0.0587149782803,0.113129548482
449.478799083,0,0,0.00875531938203,0.0603107758667,0.112261852422
449.846322233,0,0,0.00833641346903,0.0613982339146,0.110536371676
450.213806277,0,0,0.00634531291637,0.0600140952604,0.112183357405
450.581251198,0,0,0.00977146208496,0.0615328821951,0.112796376849
450.94865698,0,0,0.00860249953628,0.0604548210528,0.110581639091
451.316023606,0,0,0.0112644274468,0.0601389134725,0.112873142598
451.683351061,0,0,0.00981572833823,0.0603886047803,0.114150519458
452.050639327,0,0,0.0108836178069,0.0605437074832,0.114175645833
452.417888388,0,0,0.0109384752523,0.0634067391754,0.113613070779
452.785098228,0,0,0.00780597169567,0.0611263795754,0.116038466502
453.152268831,0,0,0.00797597673628,0.0604380837454,0.115200144713
453.519400179,0,0,0.0101984068146,0.0645919208568,0.116202787647
453.886492258,0,0,0.0115706599333,0.0636238981224,0.115220515309
454.25354505,0,0,0.00941653448695,0.0636720320593,0.116725161869
454.620558539,0,0,0.0128774043395,0.0657430807962,0.118796724127
454.987532709,0,0,0.0127618885955,0.0647623584582,0.117360480055
455.354467542,0,0,0.0107038671628,0.0649647594729,0.117966854096
455.721363024,0,0,0.0121826034551,0.0666316063944,0.122500493904
456.088219137,0,0,0.0146313588486,0.069598679231,0.124460027259
456.455035866,0,0,0.0125214699263,0.0668724254103,0.122569601304
456.821813193,0,0,0.0152824851864,0.0685582844254,0.125046063272
457.188551102,0,0,0.0120939995734,0.069089608628,0.122929405186
457.555249578,0,0,0.0142670796939,0.0671689251758,0.126318929669
457.921908603,0,0,0.0135466843516,0.067340169641,0.12372409249
458.288528161,0,0,0.0163622890619,0.0685289905451,0.126081011173
458.655108236,0,0,0.0144746130409,0.0692327872281,0.127423821398
459.021648812,0,0,0.0136507365151,0.0701578937924,0.127445155627
459.388149872,0,0,0.0167435645728,0.0729464927636,0.129056812261
459.754611399,0,0.000441434647544,0.0178064228154,0.0723131572873,0.132499082817
460.121033378,0,0,0.0171095361092,0.0710826241353,0.130314091103
460.487415792,0,0.00329730478004,0.0189547857593,0.0725526466413,0.13605565166
460.853758624,0,0.000238848322592,0.0171175105882,0.0741271789139,0.135845086821
461.220061858,0,0,0.0158904268443,0.0713094111751,0.134814344822
461.586325479,0,0.000250052724094,0.0202881126282,0.076824845241,0.13473266352
461.952549469,0,0,0.016092830996,0.0734666673944,0.133030050821
462.318733811,0,0.0017642275284,0.0197033753374,0.0770805984019,0.13753050019
462.684878491,0,0.0012246984469,0.0171330852028,0.0754171788515,0.138887191841
463.050983491,0,0.00124681956075,0.0181623189398,0.0753534425361,0.140510145045
463.417048795,0,0.00104660391457,0.0206718509515,0.0776134420553,0.141127163828
463.783074386,0,0.00410170244515,0.0209472229292,0.0806676309191,0.14309968722
464.149060249,0,0.00345776090467,0.0202130613354,0.0789241854865,0.14341692893
464.515006366,0,0.00158006758628,0.0225880526032,0.0822647676291,0.143527920307
464.880912722,0,0.0021084828084,0.0221051641721,0.0786153480318,0.148255733543
465.2467793,0,0.00379816937529,0.0235032210384,0.0824519780985,0.144904057833
465.612606083,0,0.00450653339582,0.0206207763,0.084064412824,0.146305703126
465.978393056,0,0.0072676912699,0.0241382652073,0.0829630887676,0.149853135409
466.344140202,0,0.00614443762746,0.0228780109362,0.0834919936329,0.150856390245
466.709847504,0,0.00534156279364,0.0260101198944,0.0861429746766,0.151847997438
467.075514947,0,0.00553445909012,0.022849873384,0.0854124980312,0.152378478121
467.441142513,0,0.00833078675142,0.0279512287412,0.087828043569,0.158335678441
467.806730187,0,0.00689663347784,0.0255111786671,0.0871657453546,0.156464442547
468.172277951,0,0.0101481355265,0.0281240809142,0.0898304526087,0.157882278926
468.53778579,0,0.0108142775916,0.0264071249518,0.0888863495717,0.159099054658
468.903253688,0,0.010300729512,0.0317876079373,0.0918728766714,0.162182653785
469.268681628,0,0.00977266177239,0.0314014954173,0.0938897060619,0.162466589526
469.634069592,0,0.00705825364192,0.0284625953788,0.0905347942612,0.16482874189
469.999417567,0,0.00951968801697,0.0305069802542,0.0949681411405,0.165806101286
470.364725533,0,0.0108685773203,0.0300723425017,0.0933520406069,0.169366496549
470.729993477,0,0.0102041219677,0.0307948849898,0.0957397942846,0.168849068671
471.09522138,0,0.0154264972124,0.0358489996909,0.0994857659468,0.173478953544
471.460409227,0,0.0126339406875,0.0331352781021,0.0986924539226,0.173812737185
471.825557001,0,0.0114204455192,0.0305797564884,0.0986233618673,0.174058717483
472.190664686,0,0.0132709814723,0.0326835659669,0.0999046050872,0.176859105271
472.555732265,0,0.0137238705007,0.0325220771096,0.0978273394028,0.175019270043
472.920759723,0,0.0167826979928,0.0361316493857,0.102137726488,0.17912366551
473.285747042,0,0.0170301394484,0.0371572483434,0.107000803507,0.183662940776
473.650694207,0,0.01627147613,0.0398658100354,0.105658846658,0.181420029447
474.015601201,0,0.0174489769243,0.0382848017905,0.10652883528,0.185876573034
474.380468007,0,0.0176852641794,0.0391990063457,0.10752672815,0.186378382836
474.745294609,0,0.019085205763,0.0416417497026,0.110578905393,0.191819254317
475.110080992,0,0.0185732827021,0.0415938042353,0.106708259867,0.192015618055
475.474827138,0,0.0183186132203,0.0426779590798,0.110253026627,0.192284510633
475.83953303,0,0.0219411882841,0.043233143577,0.112230494673,0.19511481839
476.204198654,0,0.0224258037066,0.0415443575116,0.112883970579,0.196020308875
476.568823992,0,0.0203384480809,0.0423724394958,0.110494568575,0.199305083278
476.933409028,0,0.023000282209,0.0466332156111,0.116204965146,0.201554323492
477.297953745,0,0.0220014739207,0.0430316643645,0.117770744699,0.202253393074
477.662458128,0,0.0220994944227,0.0426220530212,0.114924530095,0.20375413545
478.02692216,0,0.0225796385316,0.0470237800695,0.119065062241,0.206036835703
478.391345823,0,0.0240385543804,0.0458653659957,0.116329173729,0.209606500128
478.755729103,0,0.0243979603392,0.0475410247225,0.121310659558,0.209217864363
479.120071983,0,0.0245902889529,0.0471273799542,0.120360291471,0.212310768292
479.484374446,0,0.0251742498721,0.047152207002,0.123231495821,0.211810877556
479.848636476,0,0.0269795462069,0.0532738418949,0.125689072804,0.219300135758
480.212858056,0,0.0283040110921,0.0521889364539,0.124909364831,0.220544187534
480.577039171,0,0.0283704815973,0.0502431498659,0.126686649761,0.221403948439
480.941179804,0,0.0282824985476,0.0506585478534,0.126697940894,0.222701515691
481.305279937,0,0.0293757528946,0.0541531019041,0.131853939736,0.223374397389
481.669339556,0,0.0293702194984,0.0551986522336,0.134177254616,0.2274222744
482.033358644,0,0.0283302262147,0.0534326253311,0.133570766089,0.227797317648
482.397337184,0,0.0314920125028,0.056183266713,0.134856949258,0.232629082112
482.76127516,0,0.0315906450013,0.0536767699742,0.131465051111,0.232821212789
483.125172555,0,0.0314372620708,0.0601817776801,0.137187662204,0.237216584817
483.489029353,0,0.0351760161074,0.0598992358511,0.137701422207,0.236130376045
483.852845538,0,0.0354989566977,0.0599997870156,0.139682446695,0.239471469217
484.216621094,0,0.0331355727728,0.059110665138,0.141593910252,0.243522864719
484.580356004,0,0.035749153266,0.0598079883428,0.143926862535,0.243655143129
484.944050251,0,0.0398258133931,0.0640702725364,0.146193574203,0.248916611295
485.307703819,0,0.037122845991,0.0627697166522,0.145288413075,0.251090876952
485.671316693,0,0.0367123659181,0.0610630629912,0.145708594261,0.248479147161
486.034888855,0,0.0389416419797,0.0649091149502,0.14704341467,0.253115346575
486.398420289,0,0.0403631053472,0.0667594915836,0.146742729487,0.256595562214
486.761910979,0,0.0357543274283,0.0626055733113,0.149638510838,0.258050004521
487.125360908,0,0.040847424392,0.0664487388512,0.156205836755,0.260395011221
487.48877006,0,0.042012275351,0.0666473716844,0.154095256995,0.261583782502
487.852138419,0.000272333734027,0.042243321496,0.0717755959826,0.154445338065,0.264240827795
488.215465968,0,0.0418606845224,0.0681115883201,0.156992095377,0.26852324513
488.578752691,0,0.0417447961801,0.0684321480202,0.152698312863,0.270110715409
488.941998571,0,0.0445766849028,0.0701494632375,0.159398995705,0.272031409893
489.305203592,0.00170062920347,0.0475922320102,0.0738282135306,0.162694677084,0.272273665
489.668367739,0,0.0484281838211,0.072027315829,0.160470856614,0.275488145745
490.031490993,0,0.0483325864209,0.0743751555826,0.162253644819,0.276956397316
490.39457334,0.00135102468482,0.0482930108261,0.0757965482368,0.163879871439,0.280377145775
490.757614762,0.000963934895907,0.0507112052431,0.0756270252395,0.166825657976,0.285903422128
491.120615243,0.00250512467204,0.0490850895599,0.0774664961516,0.170122997139,0.284890270643
491.483574767,0.00431770532339,0.0505750305417,0.0787168209911,0.169655471561,0.291625551624
491.846493318,0.000161958846353,0.0493797606224,0.0772442682784,0.16938553537,0.287845452867
492.209370879,0.00308720013723,0.051190931316,0.0816074321306,0.173745339742,0.294839032272
492.572207433,0,0.0486522690054,0.079269965842,0.170653106037,0.292414966558
492.935002965,0.000568334839609,0.0517709451557,0.0783960281247,0.175504330329,0.297725180804
493.297757457,0.00224813686771,0.0509873906271,0.0781864959601,0.173221869147,0.297172215207
493.660470895,0.00529527856033,0.0533486584501,0.0834870000331,0.177856886726,0.304045576201
494.02314326,0.00618207224342,0.0544243824924,0.0840825944922,0.181410998908,0.305413947211
494.385774537,0.00598352867794,0.0559610721716,0.0854139469875,0.184539009922,0.305500549546
494.74836471,0.0054290555146,0.0598562039912,0.0879578623832,0.184818397822,0.310950146289
495.110913762,0.00633052143225,0.0595683409943,0.0870065430877,0.184207889307,0.313334098182
495.473421676,0.00653680597471,0.0561161994234,0.088308725024,0.186895156816,0.313903468772
495.835888437,0.00736926528709,0.059334845843,0.0884830623885,0.184627395828,0.31615069051
496.198314027,0.0133361519364,0.0632471542299,0.0929382563956,0.194181425106,0.319386286194
496.560698432,0.00746238523278,0.0599820144517,0.0899210300142,0.19215444329,0.321372640121
496.923041633,0.0091582116484,0.0641333431257,0.0905418232218,0.191900023549,0.323773403391
497.285343615,0.00997922390288,0.0633496914294,0.0942973783457,0.192232990338,0.329050373576
497.647604362,0.0125108478508,0.0641775760342,0.0963493490238,0.196512136131,0.330344840831
498.009823856,0.0110022170747,0.0657356722186,0.0959551040166,0.200082779361,0.335480393342
498.372002082,0.0119220119276,0.0635106616778,0.0949170313287,0.201336695907,0.334436527454
498.734139024,0.014025745766,0.0681204775886,0.101832238441,0.202965932868,0.339767365211
499.096234664,0.0116363330285,0.0659919531698,0.0964424176867,0.203605469308,0.342048191832
499.458288987,0.0133671553624,0.0699791047982,0.0985660411457,0.204049004963,0.344952363696
499.820301976,0.0149110107119,0.0657403098926,0.0983780993536,0.202034251459,0.343777804698
500.182273615,0.0137124810834,0.0676737504537,0.0996054626712,0.206560231183,0.348434194162
500.544203887,0.0147602293499,0.0715167354216,0.102686250867,0.210167085838,0.35186860273
500.906092777,0.0145927422659,0.0709473267146,0.10280273314,0.209865606613,0.355714729583
501.267940266,0.0167092550459,0.0713197016055,0.101979944322,0.212797576154,0.360106503983
501.629746341,0.015513651907,0.0712340828106,0.103504450264,0.211282348408,0.360480134289
501.991510983,0.0174712885868,0.0755986310864,0.109084557337,0.220532067441,0.368596885347
502.353234176,0.0170638374165,0.0756619284289,0.108481756406,0.219676530485,0.368222423338
502.714915905,0.0199338661071,0.0767089668382,0.109487965887,0.220810105283,0.369782722825
503.076556152,0.0175864210671,0.0719078276289,0.109853062048,0.218955242656,0.371360821755
503.438154902,0.0171449424983,0.0741462124629,0.110539363917,0.22293307797,0.376040398841
503.799712137,0.0176011697682,0.077111280282,0.110912652759,0.224509581908,0.376001836054
504.161227843,0.0222105691845,0.0745371957055,0.110726276752,0.22576783866,0.381774513805
504.522702001,0.0180701349479,0.0748870463671,0.107845344021,0.225495311158,0.384165837738
504.884134597,0.0197142399738,0.0784405901639,0.113519185901,0.23145930359,0.387115181373
505.245525613,0.0224845181067,0.080545694289,0.113548012147,0.233894302732,0.394917388367
505.606875032,0.020847477986,0.0808400813557,0.115814244897,0.233958005245,0.391584984169
505.96818284,0.0213939514003,0.0819059693412,0.116270760496,0.235907017156,0.397839380624
506.329449019,0.0183744082428,0.0807228409433,0.117681636989,0.237848425377,0.398398566287
506.690673553,0.0215153902755,0.081818870689,0.11972772148,0.236496005751,0.401865737049
507.051856426,0.0211889409688,0.0842433892676,0.121004367312,0.242256301413,0.403447465337
507.412997621,0.0240704156602,0.0842856811765,0.122353452005,0.241748824179,0.411829231903
507.774097121,0.0257485189808,0.0864637847635,0.126030810845,0.248467841514,0.413075358691
508.135154911,0.024286021801,0.0863943498117,0.123215098018,0.249374551845,0.415452065314
508.496170974,0.0264379813164,0.090936718759,0.128180062017,0.252883198507,0.423622987908
508.857145294,0.0255499520778,0.0889940298487,0.127670924082,0.24999011763,0.419899464562
509.218077854,0.0266058415384,0.0890674712214,0.127331520834,0.251846710432,0.424768284914
509.578968638,0.0261828507196,0.0901884226969,0.128996818851,0.25370819762,0.430094810596
509.93981763,0.0273891757491,0.089926995247,0.129061788974,0.254723178454,0.431777253716
510.300624813,0.0262588281927,0.091634134072,0.128530338249,0.257814500356,0.433565791816
510.66139017,0.0298135942942,0.0953491795156,0.133630974898,0.261448749458,0.439518359559
511.022113686,0.0291930737138,0.0932433832634,0.135122843211,0.265710022327,0.444080758249
511.382795345,0.0288613681439,0.093956090427,0.134803666936,0.262845729274,0.444502994146
511.743435128,0.0295631504932,0.0934519463465,0.135488002377,0.264976409565,0.447799992945
512.104033021,0.0283563596323,0.0959110921144,0.136159545374,0.266718826274,0.449849094137
512.464589007,0.0296645166074,0.0960517085798,0.137567630946,0.270797470634,0.454957222073
512.82510307,0.0311620973387,0.0970014837227,0.138885094317,0.271442037723,0.457832595234
513.185575192,0.0314945254216,0.097339433372,0.141163357721,0.275419704072,0.461563511308
513.546005359,0.0310196918373,0.097604395992,0.142867317599,0.276230276629,0.465373253738
513.906393553,0.0264645684163,0.0970052987654,0.141876850564,0.279394493034,0.467266011457
514.266739758,0.0326518699371,0.101603833063,0.146851411866,0.280657106453,0.468394106595
514.627043957,0.031365703523,0.0997004272237,0.140816675005,0.281792368858,0.47296792762
514.987306135,0.0309918496767,0.100937455663,0.144290504445,0.283280409333,0.480987082513
515.347526275,0.0330055851962,0.103928500684,0.147895409273,0.285110638751,0.478342058645
515.70770436,0.0340511089369,0.102996168822,0.149468175877,0.289119071377,0.485027375286
516.067840374,0.0311958639513,0.103083958418,0.146697248387,0.284592893411,0.485502294562
516.427934301,0.0315912317317,0.105624598653,0.146438556294,0.286479408589,0.485956452446
516.787986125,0.0369625303001,0.10672311705,0.15400320617,0.294923253615,0.486106399975
517.147995828,0.0344580086532,0.109705241417,0.151186781911,0.295649701087,0.493746054803
517.507963395,0.0348845497572,0.107112348105,0.151455004461,0.298198516562,0.497320155345
517.86788881,0.0373749727237,0.108788875424,0.155918038072,0.298202454908,0.502307423998
518.227772055,0.0351960406379,0.107081818985,0.15369126619,0.303013363136,0.505254977457
518.587613115,0.0344239586811,0.11056864705,0.156027650739,0.30283330858,0.505704885228
518.947411972,0.0378533219461,0.109457180493,0.15322863036,0.303767229706,0.50525477285
519.307168612,0.0406612982665,0.114148558598,0.160181268974,0.30903722315,0.516104206757
